lpips_row_id,lpips_case_id,restoration_case_id,source_case_id,case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,mask_id,is_zero_control,evaluation_region,region_pixel_count,mask_area_pixels,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,lpips_input_size,status,issue
lama__mask_robustness__mask_robustness__p026__loss_large__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_large__variant_05,lama__mask_robustness__mask_robustness__p026__loss_large__variant_05,mask_robustness__p026__loss_large__variant_05,mask_robustness__p026__loss_large__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,50704,0.297235,0.06666,0.230575,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_large__variant_05__full_image__lpips,lama__mask_robustness__mask_robustness__p026__loss_large__variant_05,lama__mask_robustness__mask_robustness__p026__loss_large__variant_05,mask_robustness__p026__loss_large__variant_05,mask_robustness__p026__loss_large__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,50704,0.219876,0.051309,0.168566,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_large__variant_05__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_large__variant_05,lama__mask_robustness__mask_robustness__p026__loss_large__variant_05,mask_robustness__p026__loss_large__variant_05,mask_robustness__p026__loss_large__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,137641,50704,0.590504,0.176118,0.414387,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_01__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_01,lama__mask_robustness__mask_robustness__p026__loss_small__variant_01,mask_robustness__p026__loss_small__variant_01,mask_robustness__p026__loss_small__variant_01,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,18250,0.265362,0.009729,0.255633,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_01__full_image__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_01,lama__mask_robustness__mask_robustness__p026__loss_small__variant_01,mask_robustness__p026__loss_small__variant_01,mask_robustness__p026__loss_small__variant_01,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,18250,0.216976,0.006577,0.2104,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_01__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_01,lama__mask_robustness__mask_robustness__p026__loss_small__variant_01,mask_robustness__p026__loss_small__variant_01,mask_robustness__p026__loss_small__variant_01,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,332929,18250,0.277205,0.010885,0.26632,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_02__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_02,lama__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,18265,0.220929,0.005733,0.215195,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_02__full_image__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_02,lama__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,18265,0.186597,0.00291,0.183687,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_02__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_02,lama__mask_robustness__mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness__p026__loss_small__variant_02,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,471969,18265,0.194798,0.003684,0.191114,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,18241,0.231616,0.022514,0.209102,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_03__full_image__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,18241,0.202328,0.01648,0.185849,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,398161,18241,0.239391,0.025119,0.214272,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,18235,0.260756,0.00879,0.251966,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,18235,0.216626,0.004516,0.21211,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,206116,18235,0.363927,0.017478,0.346448,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,18265,0.226641,0.015284,0.211357,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_05__full_image__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,18265,0.176548,0.008719,0.167829,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_05__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,277729,18265,0.243786,0.021624,0.222161,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,8139,0.323831,0.002307,0.321524,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,8139,0.262212,0.001582,0.26063,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,404496,8139,0.328417,0.003355,0.325062,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,8220,0.375078,0.003342,0.371736,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,8220,0.315593,0.001705,0.313888,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,426409,8220,0.386722,0.003067,0.383655,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,8049,0.102396,0.012142,0.090254,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,8049,0.103806,0.036703,0.067102,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,455625,8049,0.114823,0.06824,0.046583,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,7698,0.353023,0.003039,0.349984,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,7698,0.339344,0.001825,0.337519,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,458329,7698,0.344573,0.002231,0.342342,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,8248,0.390354,0.003358,0.386996,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,8248,0.329313,0.002899,0.326415,alex,256,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,544644,8248,0.344523,0.003375,0.341149,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_01__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,54225,0.145523,0.058915,0.086608,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_01__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,54225,0.116523,0.044833,0.071691,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_01__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,97344,54225,0.588452,0.268726,0.319727,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_02__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,54174,0.165524,0.074843,0.09068,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_02__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,54174,0.134243,0.054378,0.079866,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_02__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,119716,54174,0.501123,0.240782,0.260342,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,54253,0.165636,0.081658,0.083979,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_03__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,54253,0.129714,0.063283,0.066431,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,148996,54253,0.416029,0.213972,0.202057,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,54217,0.164465,0.076744,0.08772,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,54217,0.133401,0.055978,0.077423,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,112896,54217,0.535096,0.273821,0.261275,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_05,lama__mask_robustness__mask_robustness__p039__loss_large__variant_05,mask_robustness__p039__loss_large__variant_05,mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,54127,0.150707,0.050657,0.10005,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_05__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_05,lama__mask_robustness__mask_robustness__p039__loss_large__variant_05,mask_robustness__p039__loss_large__variant_05,mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,54127,0.132149,0.034115,0.098034,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_05__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_05,lama__mask_robustness__mask_robustness__p039__loss_large__variant_05,mask_robustness__p039__loss_large__variant_05,mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,121104,54127,0.49718,0.200111,0.297069,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_01__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_01,lama__mask_robustness__mask_robustness__p039__loss_small__variant_01,mask_robustness__p039__loss_small__variant_01,mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,19494,0.12407,0.009539,0.114531,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_01__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_01,lama__mask_robustness__mask_robustness__p039__loss_small__variant_01,mask_robustness__p039__loss_small__variant_01,mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,19494,0.09125,0.006201,0.085049,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_01__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_01,lama__mask_robustness__mask_robustness__p039__loss_small__variant_01,mask_robustness__p039__loss_small__variant_01,mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,412164,19494,0.11434,0.00983,0.10451,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_02__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_02,lama__mask_robustness__mask_robustness__p039__loss_small__variant_02,mask_robustness__p039__loss_small__variant_02,mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,19485,0.111744,0.007855,0.10389,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_02__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_02,lama__mask_robustness__mask_robustness__p039__loss_small__variant_02,mask_robustness__p039__loss_small__variant_02,mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,19485,0.088109,0.004406,0.083702,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_02__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_02,lama__mask_robustness__mask_robustness__p039__loss_small__variant_02,mask_robustness__p039__loss_small__variant_02,mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,550564,19485,0.089896,0.006044,0.083852,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_03,lama__mask_robustness__mask_robustness__p039__loss_small__variant_03,mask_robustness__p039__loss_small__variant_03,mask_robustness__p039__loss_small__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,19500,0.053178,0.013184,0.039994,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_03__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_03,lama__mask_robustness__mask_robustness__p039__loss_small__variant_03,mask_robustness__p039__loss_small__variant_03,mask_robustness__p039__loss_small__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,19500,0.045198,0.011801,0.033397,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_03,lama__mask_robustness__mask_robustness__p039__loss_small__variant_03,mask_robustness__p039__loss_small__variant_03,mask_robustness__p039__loss_small__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,44944,19500,0.473526,0.193486,0.28004,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_04,lama__mask_robustness__mask_robustness__p039__loss_small__variant_04,mask_robustness__p039__loss_small__variant_04,mask_robustness__p039__loss_small__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,19494,0.066012,0.011068,0.054944,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_04,lama__mask_robustness__mask_robustness__p039__loss_small__variant_04,mask_robustness__p039__loss_small__variant_04,mask_robustness__p039__loss_small__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,19494,0.059985,0.007246,0.05274,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_04,lama__mask_robustness__mask_robustness__p039__loss_small__variant_04,mask_robustness__p039__loss_small__variant_04,mask_robustness__p039__loss_small__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,45796,19494,0.506451,0.152776,0.353675,alex,256,ok,
lama__mask_robustness__mask_robustness__p039__loss_small__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_small__variant_05,lama__mask_robustness__mask_robustness__p039__loss_small__variant_05,mask_robustness__p039__loss_small__variant_05,mask_robustness__p039__loss_small__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,19478,0.100755,0.006894,0.093861,alex,256,ok,
