case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,opencv_telea,content_region,344832,159.0,0.0,608.0,768.0,19520,5.6607,3.3095,2552.6689453125,4.135638236999512,2548.5333070755005,11.973939895629883,0.28890880942344666,11.685031086206436,14.060858659017581,41.96537818825134,27.90451952923376,0.9410788509377382,0.9904388831749283,0.0493600322371901,ok,
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,opencv_telea,masked_region,19520,,,,,19520,5.6607,3.3095,45094.36328125,73.05841827392578,45021.304862976074,211.52651977539062,5.1037397384643555,206.42278003692627,1.5895810166933888,29.49410095433047,27.904519937637083,,,,ok,
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,opencv_telea,mask_bbox_crop,253828,189.0,37.0,545.0,750.0,19520,5.6607,3.3095,3467.86767578125,5.618372917175293,3462.2493028640747,16.26691246032715,0.3924901783466339,15.874422281980515,12.730178432212966,40.63469798929293,27.904519557079965,0.9196210280688965,0.9869569288253298,0.06733590075643336,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,42027,12.1877,7.1253,3277.579345703125,20.04451560974121,3257.534830093384,15.125452041625977,0.6668051481246948,14.458646893501282,12.9752714670444,35.110847951957275,22.135576484912875,0.9016704179190155,0.9773520985679504,0.07568168064893488,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,opencv_telea,content_region,344832,159.0,0.0,608.0,768.0,42027,12.1877,7.1253,5606.193359375,34.28549575805664,5571.907863616943,25.871597290039062,1.140548586845398,24.731048703193665,10.644122882318324,32.77969927252262,22.135576390204296,0.8448902905053797,0.9655716440568581,0.12068135355147847,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,opencv_telea,masked_region,42027,,,,,42027,12.1877,7.1253,45998.87890625,281.3128662109375,45717.56604003906,212.27674865722656,9.358214378356934,202.91853427886963,1.5033311376812983,23.63890765223754,22.13557651455624,,,,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,357120,151.0,0.0,616.0,768.0,42027,12.1877,7.1253,5413.2919921875,33.105777740478516,5380.1862144470215,24.98139190673828,1.1013039350509644,23.880087971687317,10.796189073634634,32.93176565828323,22.135576584648597,0.8367600402054253,0.9624015231128052,0.12564148290737998,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,8436,2.4464,1.4303,717.75537109375,0.9908215403556824,716.7645495533943,3.176046371459961,0.04552488029003143,3.1305214911699295,19.57103909782753,48.170849213352945,28.599810115525415,0.9582101802443951,0.9980041574415685,0.03979397719717337,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,opencv_telea,content_region,344832,159.0,0.0,608.0,768.0,8436,2.4464,1.4303,1227.6973876953125,1.6947683095932007,1226.0026193857193,5.432524681091309,0.07786883413791656,5.354655846953392,17.239890291196097,45.83970026318683,28.59980997199073,0.9281177366732022,0.9965669705879804,0.0684492339147782,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,opencv_telea,masked_region,8436,,,,,8436,2.4464,1.4303,50183.65625,69.27576446533203,50114.38048553467,222.0612030029297,3.182985544204712,218.87821745872498,1.1251806117602001,29.72499033902007,28.59980972725987,,,,ok,
