dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
mask_robustness,p001__loss_small__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,2378.040771484375,4.522185802459717,2373.5185856819153,10.335469245910645,0.2902919054031372,10.045177340507507,14.368610645470161,41.577319586911116,27.208708941440953,0.9474269917222472,0.9890613406900757,0.04163434896782847,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,22960,,,,,,,,52737.828125,100.28852844238281,52637.53959655762,229.20973205566406,6.437804698944092,222.77192735671997,0.9095812036972817,28.118291020159614,27.20870981646233,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,9480,,,,,,,,25343.33203125,14.948698997497559,25328.383332252502,110.56979370117188,1.6613572835922241,108.90843641757965,4.092166474138913,36.38476963712086,32.29260316298195,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,486224,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,491608,49.0,14.0,701.0,768.0,,,,2463.061279296875,4.683863162994385,2458.3774161338806,10.70498275756836,0.30067044496536255,10.404312312602997,14.216051439417486,41.42476162004844,27.20871018063096,0.9455141159667306,0.9886668202354647,0.04315270426873408,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,1967.6378173828125,6.162004470825195,1961.4758129119873,8.712955474853516,0.23506559431552887,8.477889880537987,15.191351998964311,40.23358351785721,25.0422315188929,0.9547157009536766,0.9915115941499647,0.036795893196288065,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,2279.255126953125,7.137887477874756,2272.1172394752502,10.092835426330566,0.27229318022727966,9.820542246103287,14.55287420493801,39.59510663440936,25.04223242947135,0.9476645755094463,0.9902086065127357,0.042544031003289406,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,22924,,,,,,,,50626.421875,158.54554748535156,50467.87632751465,224.1803436279297,6.048130035400391,218.1322135925293,1.0870312703936302,26.129263108447255,25.042231838053624,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,9521,,,,,,,,24329.158203125,16.25011444091797,24312.908088684082,108.0354995727539,1.6414241790771484,106.39407539367676,4.269532784090338,36.022239370370684,31.752706586280347,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,486260,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,396264,96.0,69.0,723.0,701.0,,,,2928.754638671875,9.171910285949707,2919.5827283859253,12.968905448913574,0.3498862683773041,12.61901918053627,13.463973714103933,38.50620562793823,25.042231913834296,0.9323618595806686,0.9873214337217932,0.05495957414112451,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,1970.097900390625,11.122881889343262,1958.9750185012817,8.687644958496094,0.3271365761756897,8.360508382320404,15.185925527047996,37.66863035268931,22.482704825641317,0.956376479444622,0.990698372048166,0.03432189260354401,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,2282.103759765625,12.884425163269043,2269.219334602356,10.063516616821289,0.378945529460907,9.684571087360382,14.547449743925412,37.030153135331155,22.482703391405742,0.9497667781489872,0.9893890950288711,0.03962231687988382,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,22900,,,,,,,,50742.828125,286.4866027832031,50456.3415222168,223.76339721679688,8.425894737243652,215.33750247955322,1.0770569213171826,23.559760433720744,22.48270351240356,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,8218,,,,,,,,25496.89453125,58.755332946777344,25438.139198303223,111.36071014404297,2.238581895828247,109.12212824821472,4.065930733779633,30.440330692561343,26.37439995878171,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
