dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
damage_size,p001__loss_large__size_20pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,180969,148.0,47.0,685.0,384.0,,,,27568.458984375,304.3453063964844,27264.113677978516,123.93780517578125,7.377125263214111,116.56067991256714,3.7266787018060015,23.29713752402754,19.57045882222154,0.49647613638003435,0.8448779957766002,0.3484018593965658,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_02pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,303.44085693359375,27.058120727539062,276.3827362060547,1.9183512926101685,0.41957545280456543,1.498775839805603,23.31006304700049,33.807827306906184,10.497764259905694,0.9879457344074306,0.9925760946834257,0.00463036027599506,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_02pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,content_region,389376,0.0,130.0,768.0,637.0,,,,459.6501159667969,40.98746109008789,418.662654876709,2.90590500831604,0.6355699300765991,2.270335078239441,21.506529868454383,32.004293434715045,10.497763566260662,0.9816659673023193,0.9887085511951503,0.007042583892831078,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_02pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,masked_region,7777,,,,,,,,23013.59375,2052.144775390625,20961.448974609375,145.49179077148438,31.821481704711914,113.67030906677246,4.510959184736366,15.00872364596093,10.497764461224564,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_02pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,boundary_region,2594,,,,,,,,9633.5,92.680419921875,9540.819580078125,64.56887817382812,4.2193522453308105,60.349525928497314,8.292962591506603,28.460923680186387,20.16796108867978,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_02pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,outside_mask_region,381599,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_02pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,mask_bbox_crop,17685,138.0,344.0,269.0,479.0,,,,10120.2548828125,902.4331665039062,9217.821716308594,63.98019027709961,13.993535041809082,49.98665523529053,8.078889103399156,18.576653126096975,10.497764022697819,0.5659387912723606,0.732673111402346,0.16673432012998546,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_04pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,617.3110961914062,40.23490524291992,577.0761909484863,3.8438234329223633,0.6306124329566956,3.2132109999656677,20.22576277370124,32.08477378009099,11.85901100638975,0.977931644343351,0.9873673969010553,0.009435752557704347,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_04pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,content_region,389376,0.0,130.0,768.0,637.0,,,,935.0986328125,60.947540283203125,874.1510925292969,5.822596549987793,0.9552472233772278,4.867349326610565,18.42222938843519,30.281241777877945,11.859012389442753,0.9664349560671329,0.9807863401968145,0.014351384129681621,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_04pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,masked_region,15531,,,,,,,,23443.755859375,1528.0096435546875,21915.746215820312,145.97767639160156,23.948898315429688,122.02877807617188,4.430531708284507,16.28954265705876,11.859010948774253,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_04pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,boundary_region,3695,,,,,,,,12266.873046875,55.466758728027344,12211.406288146973,73.56364440917969,2.945692300796509,70.61795210838318,7.243464901995164,30.690475728088096,23.44701082609293,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_04pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,outside_mask_region,373845,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p018__loss_large__size_04pct,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,mask_bbox_crop,32757,114.0,320.0,293.0,503.0,,,,11115.3330078125,724.4715576171875,10390.861450195312,69.2120590209961,11.354835510253906,57.85722351074219,7.671578824708706,19.530590209052697,11.85901138434399,0.581533643515873,0.7604570329583259,0.1789233894424529,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
