case_id,painting_id,mask_id,mask_type,category,title,artist,date,style_or_period,medium,source,source_url,license,filename,damaged_mse_opencv,damaged_mse_lama,restored_mse_opencv,restored_mse_lama,restored_mse_delta_lama_minus_opencv,mse_improvement_opencv,mse_improvement_lama,mse_improvement_delta_lama_minus_opencv,winner_mse_improvement,damaged_mae_opencv,damaged_mae_lama,restored_mae_opencv,restored_mae_lama,restored_mae_delta_lama_minus_opencv,mae_improvement_opencv,mae_improvement_lama,mae_improvement_delta_lama_minus_opencv,winner_mae_improvement,damaged_psnr_opencv,damaged_psnr_lama,restored_psnr_opencv,restored_psnr_lama,restored_psnr_delta_lama_minus_opencv,psnr_improvement_opencv,psnr_improvement_lama,psnr_improvement_delta_lama_minus_opencv,winner_psnr_improvement,damaged_lpips_opencv,damaged_lpips_lama,restored_lpips_opencv,restored_lpips_lama,restored_lpips_delta_lama_minus_opencv,lpips_improvement_opencv,lpips_improvement_lama,lpips_improvement_delta_lama_minus_opencv,winner_lpips_improvement,clip_damaged_similarity_opencv,clip_damaged_similarity_lama,clip_restored_similarity_opencv,clip_restored_similarity_lama,clip_restored_similarity_delta_lama_minus_opencv,clip_similarity_improvement_opencv,clip_similarity_improvement_lama,clip_similarity_improvement_delta_lama_minus_opencv,winner_clip_similarity_improvement,dinov2_damaged_similarity_opencv,dinov2_damaged_similarity_lama,dinov2_restored_similarity_opencv,dinov2_restored_similarity_lama,dinov2_restored_similarity_delta_lama_minus_opencv,dinov2_similarity_improvement_opencv,dinov2_similarity_improvement_lama,dinov2_similarity_improvement_delta_lama_minus_opencv,winner_dinov2_similarity_improvement,clean_path,damaged_path,mask_path,restored_path_opencv,restored_path_lama,lama_metric_wins,opencv_metric_wins,metric_ties,overall_metric_vote,clean_path_resolved,damaged_path_resolved,mask_path_resolved,restored_path_opencv_resolved,restored_path_lama_resolved,lama_mse_win_but_dinov2_loss,lama_lpips_win_but_dinov2_loss,opencv_mse_loss_but_dinov2_win,opencv_lpips_loss_but_dinov2_win,lama_all_main_metrics_win,opencv_all_main_metrics_win,mixed_metric_outcome
p003_mixed_damage,p003,p003_mixed_damage,mixed_damage,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,p003.jpg,33997.7265625,33997.73046875,594.505126953125,291.734375,-302.770751953125,33403.221435546875,33705.99609375,302.774658203125,lama,180.81396484375,180.81396484375,14.69663143157959,9.49791145324707,-5.1987199783325195,166.1173334121704,171.31605339050293,5.1987199783325195,lama,2.8163048424837185,2.816304343490728,20.389247565846045,23.4809275590371,3.091679993191054,17.572942723362328,20.66462321554637,3.091680492184043,lama,0.3579643368721008,0.3579643368721008,0.0521440245211124,0.0180814117193222,-0.034062612801790196,0.3058203123509884,0.3398829251527786,0.03406261280179024,lama,0.7892764806747437,0.7892763614654541,0.9700350165367126,0.9853234887123108,0.015288472175598145,0.180758535861969,0.1960471272468567,0.015288591384887695,lama,0.7852474451065063,0.7852474451065063,0.9531616568565368,0.9833366870880128,0.030175030231476052,0.1679142117500305,0.1980892419815063,0.030175030231475802,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p003_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p003_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p003_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p003_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
p003_scratch_thin,p003,p003_scratch_thin,scratch_thin,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,p003.jpg,36996.84765625,36996.84375,157.76744079589844,99.73189544677734,-58.035545349121094,36839.0802154541,36897.11185455322,58.031639099121094,lama,188.87643432617188,188.87643432617188,6.505113124847412,5.778455257415772,-0.7266578674316397,182.3713212013245,183.0979790687561,0.7266578674316122,lama,2.449156396068422,2.449156854610979,26.150629801293267,28.142462877992116,1.9918330766988497,23.70147340522485,25.693306023381133,1.991832618156284,lama,0.2528427243232727,0.2528427243232727,0.0022690342739224,0.0010530905565246,-0.0012159437173978,0.2505736900493502,0.251789633766748,0.001215943717397805,lama,0.8120349645614624,0.812035083770752,0.9996553659439088,0.9998074173927308,0.00015205144882202148,0.1876204013824463,0.1877723336219787,0.0001519322395324152,lama,0.7849439978599548,0.7849439978599548,0.998871684074402,0.9990251064300536,0.00015342235565163342,0.213927686214447,0.2140811085700988,0.00015342235565179996,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p003_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p003_scratch_thin_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p003_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p003_scratch_thin_restored_lama.png,False,False,False,False,True,False,False
p004_loss_large,p004,p004_loss_large,loss_large,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,36954.8828125,36954.8828125,2166.282958984375,777.15625,-1389.126708984375,34788.599853515625,36177.7265625,1389.126708984375,lama,186.4700469970703,186.4700469970703,33.336483001708984,18.930253982543945,-14.406229019165039,153.13356399536133,167.53979301452637,14.406229019165039,lama,2.4540853144088817,2.4540853144088817,14.77365177507782,19.22572016853684,4.452068393459019,12.319566460668938,16.771634854127957,4.452068393459019,lama,0.4133918583393097,0.4133918583393097,0.2612385153770447,0.1641664952039718,-0.09707202017307287,0.152153342962265,0.2492253631353378,0.09707202017307281,lama,0.8696917295455933,0.8696916103363037,0.8622362613677979,0.9865611791610718,0.12432491779327393,-0.0074554681777954,0.116869568824768,0.1243250370025634,lama,0.8860812187194824,0.8860812187194824,0.7463287115097046,0.8980652689933777,0.1517365574836731,-0.1397525072097778,0.0119840502738952,0.151736557483673,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p004_loss_large_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p004_loss_large_restored_lama.png,False,False,False,False,True,False,False
p004_loss_small,p004,p004_loss_small,loss_small,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,27887.8671875,27887.8671875,503.6512756347656,391.0493774414063,-112.60189819335932,27384.215911865234,27496.817810058597,112.60189819336301,lama,164.97093200683594,164.97093200683594,14.471681594848633,13.33264446258545,-1.1390371322631836,150.4992504119873,151.6382875442505,1.1390371322631836,lama,3.676650593705389,3.676650593705389,21.109504226099425,22.20848762049033,1.0989833943909062,17.432853632394036,18.53183702678494,1.0989833943909062,lama,0.1360532641410827,0.1360532641410827,0.0165276154875755,0.0108047155663371,-0.0057228999212384,0.1195256486535072,0.1252485485747456,0.005722899921238395,lama,0.9525346755981444,0.952534556388855,0.9983952045440674,0.9992948174476624,0.0008996129035949707,0.0458605289459228,0.0467602610588073,0.0008997321128844937,lama,0.9798383116722108,0.9798383116722108,0.9901309609413148,0.9985748529434204,0.008443892002105602,0.010292649269104,0.0187365412712097,0.008443892002105699,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p004_loss_small_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p004_loss_small_restored_lama.png,False,False,False,False,True,False,False
p004_mixed_damage,p004,p004_mixed_damage,mixed_damage,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,32467.486328125,32467.482421875,637.8096313476562,351.73291015625,-286.07672119140625,31829.676696777344,32115.74951171875,286.07281494140625,lama,175.5889129638672,175.5889129638672,15.037111282348633,11.712601661682127,-3.3245096206665057,160.55180168151855,163.87631130218506,3.324509620666504,lama,3.016316945419671,3.0163174679309925,20.083892877772787,22.668673555575545,2.584780677802758,17.067575932353115,19.652356087644552,2.584780155291437,lama,0.3154430389404297,0.3154430389404297,0.0525133684277534,0.0325489230453968,-0.019964445382356602,0.2629296705126762,0.2828941158950329,0.0199644453823567,lama,0.8854032754898071,0.8854033946990967,0.9874294996261596,0.997081220149994,0.00965172052383445,0.1020262241363525,0.1116778254508972,0.009651601314544705,lama,0.8302417993545532,0.8302417993545532,0.946446180343628,0.9882530570030212,0.0418068766593932,0.1162043809890747,0.158011257648468,0.0418068766593933,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p004_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p004_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
p004_scratch_thin,p004,p004_scratch_thin,scratch_thin,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,32720.734375,32720.734375,145.4011688232422,142.3269805908203,-3.074188232421875,32575.33320617676,32578.40739440918,3.074188232418237,lama,171.96234130859375,171.96234130859375,7.144155502319336,7.306874275207519,0.1627187728881827,164.8181858062744,164.65546703338623,-0.1627187728881836,opencv,2.982573185754991,2.982573185754991,26.505124632070363,26.597931247962045,0.09280661589168204,23.52255144631537,23.61535806220705,0.09280661589168204,lama,0.2398073375225067,0.2398073375225067,0.0021340337116271,0.0010124891996383,-0.0011215445119888002,0.2376733038108796,0.2387948483228683,0.0011215445119887035,lama,0.8961696028709412,0.8961695432662964,0.9998584985733032,0.9998037815093994,-5.4717063903808594e-05,0.103688895702362,0.103634238243103,-5.465745925900545e-05,opencv,0.8411367535591125,0.8411367535591125,0.9967936277389526,0.995986819267273,-0.0008068084716796875,0.1556568741798401,0.1548500657081604,-0.0008068084716796875,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p004_scratch_thin_restored_lama.png,2,2,0,mixed_tie,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p004_scratch_thin_restored_lama.png,True,True,True,True,False,False,True
p005_loss_large,p005,p005_loss_large,loss_large,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,36366.3515625,36366.34375,1329.151123046875,1817.072509765625,487.92138671875,35037.200439453125,34549.271240234375,-487.92919921875,opencv,186.7893829345703,186.7893829345703,26.117977142333984,28.83320426940918,2.7152271270751953,160.67140579223633,157.95617866516113,-2.7152271270751953,opencv,2.52380628021972,2.523807213204705,16.89505998304361,15.537081028153656,-1.357978954889953,14.37125370282389,13.01327381494895,-1.3579798878749383,opencv,0.433108925819397,0.433108925819397,0.2737326622009277,0.1669480800628662,-0.10678458213806147,0.1593762636184692,0.2661608457565307,0.1067845821380615,lama,0.8789923191070557,0.8789922595024109,0.9145702123641968,0.9792510271072388,0.06468081474304199,0.0355778932571411,0.1002587676048278,0.0646808743476867,lama,0.8305362462997437,0.8305362462997437,0.8700402975082397,0.935752272605896,0.06571197509765625,0.039504051208496,0.1052160263061523,0.0657119750976563,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p005_loss_large_restored_lama.png,3,1,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p005_loss_large_restored_lama.png,False,False,False,False,False,False,True
p005_loss_small,p005,p005_loss_small,loss_small,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,42348.3828125,42348.3828125,818.1032104492188,386.1976318359375,-431.90557861328125,41530.27960205078,41962.18518066406,431.90557861328125,lama,201.6292266845703,201.6292266845703,16.235475540161133,10.898184776306152,-5.3372907638549805,185.3937511444092,190.73104190826416,5.337290763854952,lama,1.8624353059357128,1.8624353059357128,19.002722639190683,22.2627075451034,3.2599849059127166,17.14028733325497,20.400272239167684,3.259984905912713,lama,0.2521321773529053,0.2521321773529053,0.0223056022077798,0.0084712225943803,-0.0138343796133995,0.2298265751451254,0.2436609547585249,0.013834379613399506,lama,0.9317833781242372,0.9317833185195924,0.9966922998428344,0.9977086186408995,0.0010163187980651855,0.0649089217185974,0.0659253001213073,0.0010163784027099054,lama,0.9724296927452089,0.9724296927452089,0.985317885875702,0.9956352710723876,0.010317385196685569,0.0128881931304931,0.0232055783271789,0.0103173851966858,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p005_loss_small_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p005_loss_small_restored_lama.png,False,False,False,False,True,False,False
p005_mixed_damage,p005,p005_mixed_damage,mixed_damage,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,37717.8046875,37717.80078125,1114.3271484375,836.9105224609375,-277.4166259765625,36603.4775390625,36880.89025878906,277.4127197265625,lama,189.62454223632807,189.62452697753903,22.38708877563477,18.676593780517575,-3.7104949951171946,167.23745346069336,170.94793319702148,3.710479736328125,lama,2.365339535748963,2.3653399855267065,17.660676494708515,18.90401332598324,1.2433368312747248,15.295336958959552,16.538673340456533,1.243336381496981,lama,0.2632683217525482,0.2632683217525482,0.0500730611383914,0.023563414812088,-0.0265096463263034,0.2131952606141567,0.2397049069404602,0.02650964632630351,lama,0.8915131092071533,0.8915132284164429,0.9687044620513916,0.9826951026916504,0.013990640640258789,0.0771913528442382,0.0911818742752075,0.013990521430969308,lama,0.8820450305938721,0.8820450305938721,0.9596636295318604,0.9800695180892944,0.020405888557434082,0.0776185989379882,0.0980244874954223,0.020405888557434096,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p005_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p005_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
p005_scratch_thin,p005,p005_scratch_thin,scratch_thin,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,31585.240234375,31585.240234375,459.1712341308594,416.9890441894531,-42.18218994140625,31126.06900024414,31168.251190185547,42.18218994140625,lama,172.9456787109375,172.9456787109375,13.745908737182615,12.67022705078125,-1.0756816864013654,159.19976997375488,160.27545166015625,1.0756816864013672,lama,3.1359617642186253,3.1359617642186253,21.511056880318897,21.92955716231252,0.418500281993623,18.375095116100272,18.793595398093892,0.41850028199361944,lama,0.1556309759616851,0.1556309759616851,0.0015308486763387,0.0011324789375066,-0.00039836973883209986,0.1541001272853464,0.1544984970241785,0.0003983697388321161,lama,0.9637832641601562,0.963783323764801,0.999792456626892,0.9998146295547484,2.2172927856445312e-05,0.0360091924667358,0.0360313057899475,2.2113323211704616e-05,lama,0.96449476480484,0.96449476480484,0.9996200799942015,0.9998885989189148,0.0002685189247132458,0.0351253151893615,0.0353938341140747,0.0002685189247131972,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p005_scratch_thin_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p005_scratch_thin_restored_lama.png,False,False,False,False,True,False,False
