rank_direction,rank_metric,rank_evaluation_region,rank_position,rank_metric_value,feature_row_id,feature_case_id,restoration_case_id,source_case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,metric_mask_type,evaluation_region,region_pixel_count,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,status,issue
weakest,clip_similarity_improvement,mask_bbox_crop,18,-0.009161829948425293,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate,synthetic_degradation__p043__water_stain_dirt__moderate,synthetic_degradation,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,mask_bbox_crop,204304,23471,False,0.9969787001609802,0.9878168702125549,-0.009161829948425293,0.994925856590271,0.9918065667152405,-0.0031192898750305176,-0.006140559911727905,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate__mask_bbox_crop__restored,synthetic_degradation__p043__mask_bbox_crop,ok,
weakest,clip_similarity_improvement,mask_bbox_crop,19,-0.00832509994506836,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate,synthetic_degradation__p026__water_stain_dirt__moderate,synthetic_degradation,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,mask_bbox_crop,36481,6346,False,0.996516764163971,0.9881916642189026,-0.00832509994506836,0.9950598478317261,0.95506751537323,-0.039992332458496094,-0.024158716201782227,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p026__water_stain_dirt__moderate__mask_bbox_crop__restored,synthetic_degradation__p026__mask_bbox_crop,ok,
weakest,clip_similarity_improvement,mask_bbox_crop,20,-0.008320450782775879,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe,synthetic_degradation__p043__water_stain__severe,synthetic_degradation,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,mask_bbox_crop,98596,23805,False,0.9962411522865295,0.9879207015037537,-0.008320450782775879,0.9946452975273132,0.9825568199157715,-0.012088477611541748,-0.010204464197158813,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__mask_bbox_crop__restored,synthetic_degradation__p043__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,1,0.6730470061302185,lama__canonical__canonical__p050_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p050_mixed_damage,lama__canonical__canonical__p050_mixed_damage,canonical__p050_mixed_damage,canonical,p050,high_texture_brushwork,Landscape with a Sunlit Stream,Charles-François Daubigny,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,50756,False,0.7521167397499084,0.994715690612793,0.24259895086288452,0.31442761421203613,0.9874746203422546,0.6730470061302185,0.4578229784965515,lama__canonical__canonical__p050_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p050_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p050_mixed_damage__mask_bbox_crop__restored,canonical__p050__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,2,0.5806010365486145,lama__canonical__canonical__p044_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p044_mixed_damage,lama__canonical__canonical__p044_mixed_damage,canonical__p044_mixed_damage,canonical,p044,high_texture_brushwork,Versailles,Auguste Renoir,Impressionism,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,42711,False,0.7945359349250793,0.996598482131958,0.20206254720687866,0.394756555557251,0.9753575921058655,0.5806010365486145,0.3913317918777466,lama__canonical__canonical__p044_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p044_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p044_mixed_damage__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,3,0.5774974226951599,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,35229,False,0.8310893177986145,0.9987523555755615,0.16766303777694702,0.41635847091674805,0.993855893611908,0.5774974226951599,0.37258023023605347,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__restored,canonical__p013__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,4,0.5137895941734314,lama__canonical__canonical__p014_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p014_mixed_damage,lama__canonical__canonical__p014_mixed_damage,canonical__p014_mixed_damage,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,41872,False,0.7950265407562256,0.992817759513855,0.1977912187576294,0.4606019854545593,0.9743915796279907,0.5137895941734314,0.3557904064655304,lama__canonical__canonical__p014_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p014_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p014_mixed_damage__mask_bbox_crop__restored,canonical__p014__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,5,0.5074461698532104,lama__canonical__canonical__p011_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p011_mixed_damage,lama__canonical__canonical__p011_mixed_damage,canonical__p011_mixed_damage,canonical,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,36991,False,0.8507306575775146,0.9973129034042358,0.1465822458267212,0.48772484064102173,0.9951710104942322,0.5074461698532104,0.3270142078399658,lama__canonical__canonical__p011_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p011_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p011_mixed_damage__mask_bbox_crop__restored,canonical__p011__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,6,0.4775055944919586,lama__canonical__canonical__p027_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p027_mixed_damage,lama__canonical__canonical__p027_mixed_damage,canonical__p027_mixed_damage,canonical,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,40932,False,0.8229563236236572,0.9914143085479736,0.1684579849243164,0.48513850569725037,0.962644100189209,0.4775055944919586,0.3229817897081375,lama__canonical__canonical__p027_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p027_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p027_mixed_damage__mask_bbox_crop__restored,canonical__p027__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,7,0.46086621284484863,lama__canonical__canonical__p041_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p041_mixed_damage,lama__canonical__canonical__p041_mixed_damage,canonical__p041_mixed_damage,canonical,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,Post-Impressionism,lama,mixed_damage,mixed_damage,mask_bbox_crop,448900,51197,False,0.8047147989273071,0.9970735311508179,0.19235873222351074,0.5252131223678589,0.9860793352127075,0.46086621284484863,0.3266124725341797,lama__canonical__canonical__p041_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p041_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p041_mixed_damage__mask_bbox_crop__restored,canonical__p041__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,8,0.44554680585861206,lama__canonical__canonical__p028_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p028_mixed_damage,lama__canonical__canonical__p028_mixed_damage,canonical__p028_mixed_damage,canonical,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,42118,False,0.8173513412475586,0.9975124001502991,0.18016105890274048,0.542140007019043,0.987686812877655,0.44554680585861206,0.31285393238067627,lama__canonical__canonical__p028_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p028_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p028_mixed_damage__mask_bbox_crop__restored,canonical__p028__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,9,0.4432520270347595,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03,mask_robustness__p001__loss_large__variant_03,mask_robustness,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,mask_bbox_crop,122500,63593,False,0.6700056791305542,0.9297772645950317,0.25977158546447754,0.5046560764312744,0.9479081034660339,0.4432520270347595,0.35151180624961853,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p001__loss_large__variant_03__mask_bbox_crop__restored,mask_robustness__p001__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,10,0.4270886778831482,lama__canonical__canonical__p044_loss_large__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p044_loss_large,lama__canonical__canonical__p044_loss_large,canonical__p044_loss_large,canonical,p044,high_texture_brushwork,Versailles,Auguste Renoir,Impressionism,lama,loss_large,loss_large,mask_bbox_crop,106276,57276,False,0.7637078166007996,0.9659458994865417,0.2022380828857422,0.4972912669181824,0.9243799448013306,0.4270886778831482,0.3146633803844452,lama__canonical__canonical__p044_loss_large__mask_bbox_crop__clean,lama__canonical__canonical__p044_loss_large__mask_bbox_crop__damaged,lama__canonical__canonical__p044_loss_large__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,11,0.41771483421325684,lama__canonical__canonical__p013_scratch_thin__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p013_scratch_thin,lama__canonical__canonical__p013_scratch_thin,canonical__p013_scratch_thin,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,scratch_thin,scratch_thin,mask_bbox_crop,589824,8069,False,0.8513860106468201,0.9998897314071655,0.14850372076034546,0.5816124677658081,0.9993273019790649,0.41771483421325684,0.28310927748680115,lama__canonical__canonical__p013_scratch_thin__mask_bbox_crop__clean,lama__canonical__canonical__p013_scratch_thin__mask_bbox_crop__damaged,lama__canonical__canonical__p013_scratch_thin__mask_bbox_crop__restored,canonical__p013__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,12,0.3989552855491638,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,canonical,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,41283,False,0.8028466105461121,0.9989567995071411,0.19611018896102905,0.5952847599983215,0.9942400455474854,0.3989552855491638,0.29753273725509644,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,13,0.37929821014404297,lama__canonical__canonical__p016_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p016_mixed_damage,lama__canonical__canonical__p016_mixed_damage,canonical__p016_mixed_damage,canonical,p016,landscape_natural,Wooded Landscape with a House beside a River,Thomas Gainsborough,,lama,mixed_damage,mixed_damage,mask_bbox_crop,559504,42648,False,0.7794843912124634,0.9982612133026123,0.21877682209014893,0.6125483512878418,0.9918465614318848,0.37929821014404297,0.29903751611709595,lama__canonical__canonical__p016_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p016_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p016_mixed_damage__mask_bbox_crop__restored,canonical__p016__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,14,0.3663138151168823,lama__canonical__canonical__p026_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p026_mixed_damage,lama__canonical__canonical__p026_mixed_damage,canonical__p026_mixed_damage,canonical,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,37951,False,0.7993991374969482,0.998591423034668,0.19919228553771973,0.6276735067367554,0.9939873218536377,0.3663138151168823,0.282753050327301,lama__canonical__canonical__p026_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p026_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p026_mixed_damage__mask_bbox_crop__restored,canonical__p026__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,15,0.3613835573196411,lama__canonical__canonical__p032_loss_large__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p032_loss_large,lama__canonical__canonical__p032_loss_large,canonical__p032_loss_large,canonical,p032,abstraction_surrealism,Composition (No. 1) Gray-Red,Piet Mondrian,,lama,loss_large,loss_large,mask_bbox_crop,148996,72688,False,0.8971081376075745,0.9863598346710205,0.08925169706344604,0.6261921525001526,0.9875757098197937,0.3613835573196411,0.22531762719154358,lama__canonical__canonical__p032_loss_large__mask_bbox_crop__clean,lama__canonical__canonical__p032_loss_large__mask_bbox_crop__damaged,lama__canonical__canonical__p032_loss_large__mask_bbox_crop__restored,canonical__p032__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,16,0.3593749403953552,lama__canonical__canonical__p019_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p019_mixed_damage,lama__canonical__canonical__p019_mixed_damage,canonical__p019_mixed_damage,canonical,p019,landscape_natural,Evening: Landscape with an Aqueduct,Théodore Géricault,,lama,mixed_damage,mixed_damage,mask_bbox_crop,589824,45763,False,0.862511157989502,0.9970417618751526,0.13453060388565063,0.631781280040741,0.9911562204360962,0.3593749403953552,0.24695277214050293,lama__canonical__canonical__p019_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p019_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p019_mixed_damage__mask_bbox_crop__restored,canonical__p019__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,17,0.3547111749649048,lama__canonical__canonical__p048_loss_small__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p048_loss_small,lama__canonical__canonical__p048_loss_small,canonical__p048_loss_small,canonical,p048,high_texture_brushwork,A Farm in Brittany,Paul Gauguin,Post-Impressionism,lama,loss_small,loss_small,mask_bbox_crop,142129,18114,False,0.7795508503913879,0.9960489869117737,0.21649813652038574,0.6240655183792114,0.9787766933441162,0.3547111749649048,0.28560465574264526,lama__canonical__canonical__p048_loss_small__mask_bbox_crop__clean,lama__canonical__canonical__p048_loss_small__mask_bbox_crop__damaged,lama__canonical__canonical__p048_loss_small__mask_bbox_crop__restored,canonical__p048__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,18,0.3493359684944153,lama__canonical__canonical__p041_scratch_thin__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p041_scratch_thin,lama__canonical__canonical__p041_scratch_thin,canonical__p041_scratch_thin,canonical,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,Post-Impressionism,lama,scratch_thin,scratch_thin,mask_bbox_crop,522729,12949,False,0.9170495271682739,0.999809741973877,0.08276021480560303,0.6496238708496094,0.9989598393440247,0.3493359684944153,0.21604809165000916,lama__canonical__canonical__p041_scratch_thin__mask_bbox_crop__clean,lama__canonical__canonical__p041_scratch_thin__mask_bbox_crop__damaged,lama__canonical__canonical__p041_scratch_thin__mask_bbox_crop__restored,canonical__p041__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,19,0.34568846225738525,lama__canonical__canonical__p014_loss_large__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p014_loss_large,lama__canonical__canonical__p014_loss_large,canonical__p014_loss_large,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,lama,loss_large,loss_large,mask_bbox_crop,99856,48567,False,0.7012550830841064,0.9296199083328247,0.22836482524871826,0.45778709650039673,0.803475558757782,0.34568846225738525,0.28702664375305176,lama__canonical__canonical__p014_loss_large__mask_bbox_crop__clean,lama__canonical__canonical__p014_loss_large__mask_bbox_crop__damaged,lama__canonical__canonical__p014_loss_large__mask_bbox_crop__restored,canonical__p014__mask_bbox_crop,ok,
strongest,dinov2_similarity_improvement,mask_bbox_crop,20,0.3439856171607971,lama__canonical__canonical__p010_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p010_mixed_damage,lama__canonical__canonical__p010_mixed_damage,canonical__p010_mixed_damage,canonical,p010,portrait_figure,Joan of Arc,Jules Bastien-Lepage,19th century French painting,lama,mixed_damage,mixed_damage,mask_bbox_crop,521284,43214,False,0.8163929581642151,0.9935492873191833,0.17715632915496826,0.6392194628715515,0.9832050800323486,0.3439856171607971,0.2605709731578827,lama__canonical__canonical__p010_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p010_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p010_mixed_damage__mask_bbox_crop__restored,canonical__p010__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,1,-0.455814003944397,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,mask_bbox_crop,492804,315211,False,0.962028980255127,0.5814709067344666,-0.3805580735206604,0.9653611779212952,0.5095471739768982,-0.455814003944397,-0.4181860387325287,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__mask_bbox_crop__restored,synthetic_degradation__p001__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,2,-0.25551527738571167,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__severe__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__severe,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__severe,synthetic_degradation__p018__partial_transparency__severe,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,mask_bbox_crop,265225,169410,False,0.9887821674346924,0.9157038927078247,-0.07307827472686768,0.9809593558311462,0.7254440784454346,-0.25551527738571167,-0.16429677605628967,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__severe__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__severe__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__severe__mask_bbox_crop__restored,synthetic_degradation__p018__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,3,-0.20418667793273926,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__severe__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__severe,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__severe,synthetic_degradation__p039__partial_transparency__severe,synthetic_degradation,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,mask_bbox_crop,370881,156521,False,0.991889476776123,0.8899984359741211,-0.10189104080200195,0.9706618785858154,0.7664752006530762,-0.20418667793273926,-0.1530388593673706,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__severe__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__severe__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__severe__mask_bbox_crop__restored,synthetic_degradation__p039__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,4,-0.1795499324798584,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__severe__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__severe,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__severe,synthetic_degradation__p043__partial_transparency__severe,synthetic_degradation,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,mask_bbox_crop,376996,202937,False,0.9876224994659424,0.7970136404037476,-0.19060885906219482,0.9826500415802002,0.8031001091003418,-0.1795499324798584,-0.1850793957710266,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__severe__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__severe__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p043__partial_transparency__severe__mask_bbox_crop__restored,synthetic_degradation__p043__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,5,-0.17862844467163086,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild,synthetic_degradation__p018__water_stain__mild,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,mask_bbox_crop,123904,39028,False,0.9993786215782166,0.9777548313140869,-0.02162379026412964,0.998216450214386,0.8195880055427551,-0.17862844467163086,-0.10012611746788025,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild__mask_bbox_crop__restored,synthetic_degradation__p018__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,6,-0.15358126163482666,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__severe__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__severe,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__severe,synthetic_degradation__p026__partial_transparency__severe,synthetic_degradation,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,mask_bbox_crop,346921,132649,False,0.9963157773017883,0.9321756362915039,-0.06414014101028442,0.9885995388031006,0.8350182771682739,-0.15358126163482666,-0.10886070132255554,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__severe__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__severe__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__severe__mask_bbox_crop__restored,synthetic_degradation__p026__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,7,-0.15250104665756226,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__moderate,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__moderate,synthetic_degradation__p039__partial_transparency__moderate,synthetic_degradation,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,mask_bbox_crop,182329,104657,False,0.997954249382019,0.939090371131897,-0.05886387825012207,0.9909076690673828,0.8384066224098206,-0.15250104665756226,-0.10568246245384216,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__moderate__mask_bbox_crop__restored,synthetic_degradation__p039__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,8,-0.14668965339660645,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__moderate__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__moderate,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__moderate,synthetic_degradation__p039__water_stain__moderate,synthetic_degradation,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,mask_bbox_crop,127449,33464,False,0.9981476068496704,0.9656842350959778,-0.03246337175369263,0.9878412485122681,0.8411515951156616,-0.14668965339660645,-0.08957651257514954,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__moderate__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__moderate__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p039__water_stain__moderate__mask_bbox_crop__restored,synthetic_degradation__p039__mask_bbox_crop,ok,
weakest,dinov2_similarity_improvement,mask_bbox_crop,9,-0.10320115089416504,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__mask_bbox_crop__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild,synthetic_degradation__p039__partial_transparency__mild,synthetic_degradation,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,mask_bbox_crop,38809,14192,False,0.9985470771789551,0.9456963539123535,-0.05285072326660156,0.997056245803833,0.893855094909668,-0.10320115089416504,-0.0780259370803833,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__mask_bbox_crop__clean,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__mask_bbox_crop__damaged,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__mask_bbox_crop__restored,synthetic_degradation__p039__mask_bbox_crop,ok,
