dataset_name,evaluation_region,mask_type,category,inference_mode,source_mask_semantics,lama_applicability,metric,row_count,valid_count,mean_value,median_value,std_value,min_value,max_value,positive_improvement_count,zero_improvement_count,negative_improvement_count,positive_improvement_share
damage_size,outside_mask_region,,architecture_structured,model_inference,binary_missing_content,primary,damaged_mse,7,7,0.0,0.0,0.0,0.0,0.0,,,,
damage_size,mask_bbox_crop,,architecture_structured,model_inference,binary_missing_content,primary,damaged_mse,7,7,9132.344517299107,9142.01953125,1149.9689724386665,7391.85302734375,10692.1640625,,,,
damage_size,full_image,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,7,7,960.2510593959263,774.3084716796875,746.4049549898212,180.95748901367188,2354.28662109375,,,,
damage_size,content_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,7,7,1307.5758383614677,1054.377685546875,1016.3812108378609,246.41014099121094,3205.837158203125,,,,
damage_size,masked_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,7,7,13464.423549107143,13188.3095703125,1190.656825372297,12292.1845703125,16026.671875,,,,
damage_size,boundary_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,7,7,7234.8447265625,6561.361328125,2014.683880983671,6005.603515625,11719.78515625,,,,
damage_size,outside_mask_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,7,7,0.0,0.0,0.0,0.0,0.0,,,,
damage_size,mask_bbox_crop,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,7,7,6722.110700334822,6645.50830078125,903.1784637273018,5496.60302734375,8449.0302734375,,,,
damage_size,full_image,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,7,7,2550.0667724609375,2274.4541015625,1660.952492471127,573.3780517578125,5259.76611328125,,,,
damage_size,content_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,7,7,3205.321367536272,2858.88818359375,2087.7440932973172,720.7108764648438,6611.29296875,,,,
damage_size,masked_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,7,7,35080.579799107145,35584.09375,1044.1023210193032,33049.6328125,35909.12890625,,,,
damage_size,boundary_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,7,7,16569.268694196428,17215.689453125,1514.4817963555374,14268.2099609375,17829.74609375,,,,
damage_size,outside_mask_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,7,7,0.0,0.0,0.0,0.0,0.0,,,,
damage_size,mask_bbox_crop,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,7,7,20223.46316964286,20384.271484375,892.6157892404322,18572.80078125,21138.931640625,,,,
mask_robustness,full_image,,portrait_figure,model_inference,binary_missing_content,primary,damaged_mse,15,15,2636.7907755533856,1967.6378173828125,1864.1774170025817,718.8380126953125,5439.42578125,,,,
mask_robustness,content_region,,portrait_figure,model_inference,binary_missing_content,primary,damaged_mse,15,15,3054.3822265625,2279.255126953125,2159.4091716962525,832.6812744140625,6300.8740234375,,,,
mask_robustness,masked_region,,portrait_figure,model_inference,binary_missing_content,primary,damaged_mse,15,15,49792.565104166664,50335.02734375,2904.967213545943,42948.37109375,54909.4765625,,,,
mask_robustness,boundary_region,,portrait_figure,model_inference,binary_missing_content,primary,damaged_mse,15,15,23055.576041666667,23503.875,2817.8438623294387,17907.478515625,27756.9296875,,,,
mask_robustness,outside_mask_region,,portrait_figure,model_inference,binary_missing_content,primary,damaged_mse,15,15,0.0,0.0,0.0,0.0,0.0,,,,
mask_robustness,mask_bbox_crop,,portrait_figure,model_inference,binary_missing_content,primary,damaged_mse,15,15,10113.800268554687,3021.5556640625,11469.619527987694,914.24560546875,29649.236328125,,,,
mask_robustness,full_image,,landscape_natural,model_inference,binary_missing_content,primary,damaged_mse,15,15,1190.6949015299479,922.4688110351562,785.7409772353235,418.5314025878906,2682.542724609375,,,,
mask_robustness,content_region,,landscape_natural,model_inference,binary_missing_content,primary,damaged_mse,15,15,1803.656144205729,1397.348876953125,1190.2348078391992,633.9884033203125,4063.496337890625,,,,
mask_robustness,masked_region,,landscape_natural,model_inference,binary_missing_content,primary,damaged_mse,15,15,30969.092708333334,32318.6953125,5063.225836141745,21814.798828125,38604.3125,,,,
mask_robustness,boundary_region,,landscape_natural,model_inference,binary_missing_content,primary,damaged_mse,15,15,13968.542578125,15214.2373046875,2508.6747017652115,9347.9375,17435.90234375,,,,
mask_robustness,outside_mask_region,,landscape_natural,model_inference,binary_missing_content,primary,damaged_mse,15,15,0.0,0.0,0.0,0.0,0.0,,,,
mask_robustness,mask_bbox_crop,,landscape_natural,model_inference,binary_missing_content,primary,damaged_mse,15,15,4927.851241048177,2016.7608642578125,5220.81839563085,740.0713500976562,15272.4453125,,,,
mask_robustness,full_image,,architecture_structured,model_inference,binary_missing_content,primary,damaged_mse,15,15,1185.8260294596355,716.1784057617188,980.9750443524966,286.0557861328125,2850.573486328125,,,,
mask_robustness,content_region,,architecture_structured,model_inference,binary_missing_content,primary,damaged_mse,15,15,1721.5772094726562,1039.7449951171875,1424.175325466569,415.29461669921875,4138.451171875,,,,
mask_robustness,masked_region,,architecture_structured,model_inference,binary_missing_content,primary,damaged_mse,15,15,26140.456380208332,24534.8359375,5127.0083434017115,20223.51171875,35193.4609375,,,,
mask_robustness,boundary_region,,architecture_structured,model_inference,binary_missing_content,primary,damaged_mse,15,15,12309.06064453125,11351.2685546875,3597.6562337843984,7545.9208984375,20731.455078125,,,,
mask_robustness,outside_mask_region,,architecture_structured,model_inference,binary_missing_content,primary,damaged_mse,15,15,0.0,0.0,0.0,0.0,0.0,,,,
mask_robustness,mask_bbox_crop,,architecture_structured,model_inference,binary_missing_content,primary,damaged_mse,15,15,5371.714247639974,2033.11181640625,6294.33467644146,486.7652282714844,17769.361328125,,,,
mask_robustness,full_image,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,15,15,1012.4712443033854,719.7609252929688,858.5579858764366,188.00491333007812,2723.97607421875,,,,
mask_robustness,content_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,15,15,1378.6842793782553,980.1001586914062,1169.100305854635,256.0066833496094,3709.243896484375,,,,
mask_robustness,masked_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,15,15,21235.626041666666,21777.587890625,5328.704438239792,12407.1337890625,29614.330078125,,,,
mask_robustness,boundary_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,15,15,9832.746516927084,10080.0830078125,2055.5259251637412,6824.3564453125,12753.6328125,,,,
mask_robustness,outside_mask_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,15,15,0.0,0.0,0.0,0.0,0.0,,,,
mask_robustness,mask_bbox_crop,,abstraction_surrealism,model_inference,binary_missing_content,primary,damaged_mse,15,15,5951.165641276041,1721.6473388671875,6015.584335811664,459.25140380859375,16583.05859375,,,,
mask_robustness,full_image,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,15,15,1410.5775126139322,999.0413208007812,1009.1165257832313,426.2855529785156,2959.4658203125,,,,
mask_robustness,content_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,15,15,1773.0336751302084,1255.7510986328125,1268.4150553098953,535.822021484375,3719.917724609375,,,,
mask_robustness,masked_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,15,15,28641.578255208333,27917.685546875,3110.965258051891,24371.048828125,35216.56640625,,,,
mask_robustness,boundary_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,15,15,12567.491666666667,12615.9189453125,2177.5994810255283,8467.552734375,16748.216796875,,,,
mask_robustness,outside_mask_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,15,15,0.0,0.0,0.0,0.0,0.0,,,,
mask_robustness,mask_bbox_crop,,high_texture_brushwork,model_inference,binary_missing_content,primary,damaged_mse,15,15,4897.480777994791,2085.56201171875,5381.129573343471,522.1488037109375,14442.470703125,,,,
synthetic_degradation,full_image,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,121.8814887724744,10.186370372772217,329.6810349439278,0.0001650209742365405,1055.6273193359375,,,,
synthetic_degradation,content_region,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,141.1840007219158,11.799595355987549,381.8929989434021,0.0001911555154947564,1222.8082275390625,,,,
synthetic_degradation,masked_region,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,182.21353010447348,48.6785774230957,402.6246350575716,0.0005423375987447798,1309.33203125,,,,
synthetic_degradation,boundary_region,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,8.888484945497476,0.0721697174012661,27.76863092589127,0.0,87.91790771484375,,,,
synthetic_degradation,outside_mask_region,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,0.0,0.0,0.0,0.0,0.0,,,,
synthetic_degradation,mask_bbox_crop,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,149.29274766995223,25.462081909179688,370.53599772854636,0.0001873830915428698,1193.993896484375,,,,
synthetic_degradation,full_image,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,34.88552942336537,3.502543091773987,93.54955121021548,0.0005843550898134708,300.0854797363281,,,,
synthetic_degradation,content_region,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,52.84435528325848,5.3056275844573975,141.7082049821998,0.0008851769380271435,454.5673828125,,,,
synthetic_degradation,masked_region,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,76.15495203840547,18.637889862060547,170.56658416378977,0.005754034500569105,556.7607421875,,,,
synthetic_degradation,boundary_region,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,6.704963790625333,0.5848280042409897,19.37102075911727,0.0,61.80540466308594,,,,
synthetic_degradation,outside_mask_region,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,0.0,0.0,0.0,0.0,0.0,,,,
synthetic_degradation,mask_bbox_crop,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,59.75517708245898,11.298669338226318,144.30492626050878,0.0008782480144873261,468.0878601074219,,,,
synthetic_degradation,full_image,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,15.737648739421275,1.3708826303482056,36.710538904480465,0.0016988118877634406,118.958984375,,,,
synthetic_degradation,content_region,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,22.847851996822282,1.9902417659759521,53.29620412882162,0.002466327976435423,172.7041473388672,,,,
synthetic_degradation,masked_region,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,41.32451566495001,11.391510963439941,68.5229613567066,0.01609276607632637,224.5095977783203,,,,
synthetic_degradation,boundary_region,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,3.393384940549731,0.2590472102165222,8.228835153699134,0.0,26.353254318237305,,,,
synthetic_degradation,outside_mask_region,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,0.0,0.0,0.0,0.0,0.0,,,,
synthetic_degradation,mask_bbox_crop,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,31.422748599550687,8.114516496658325,58.17089909603086,0.002497028326615691,190.73178100585938,,,,
synthetic_degradation,full_image,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,28.56862124823965,4.106777787208557,59.93309563841846,0.003996672574430704,193.48976135253906,,,,
synthetic_degradation,content_region,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,38.90195608222857,5.59220814704895,81.61105448505467,0.005442277528345585,263.47552490234375,,,,
synthetic_degradation,masked_region,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,71.60748562989757,34.565345764160156,105.10279133902536,0.01483579259365797,344.2683410644531,,,,
synthetic_degradation,boundary_region,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,0.8029535721987486,0.22460167109966278,1.4768377996641333,0.0,4.833826541900635,,,,
synthetic_degradation,outside_mask_region,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,0.0,0.0,0.0,0.0,0.0,,,,
synthetic_degradation,mask_bbox_crop,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,50.14191785487346,18.906766891479492,82.99536079064353,0.0053619625978171825,271.9669189453125,,,,
synthetic_degradation,full_image,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,45.604889420309334,5.525608658790588,112.96441986130775,0.0009466100600548089,363.9314270019531,,,,
synthetic_degradation,content_region,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,57.32333238949068,6.945446252822876,141.9912801708223,0.0011898470111191273,457.4457092285156,,,,
synthetic_degradation,masked_region,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,86.23384603376034,33.526790618896484,165.7584154281879,0.0037010277155786753,547.3335571289062,,,,
synthetic_degradation,boundary_region,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,2.668598128296435,0.3568171411752701,6.783255600533732,0.0,21.902406692504883,,,,
synthetic_degradation,outside_mask_region,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,0.0,0.0,0.0,0.0,0.0,,,,
synthetic_degradation,mask_bbox_crop,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,damaged_mse,10,10,64.59072741150158,19.357257843017578,136.39640125843403,0.001183270593173802,445.7725524902344,,,,
canonical,full_image,loss_large,portrait_figure,model_inference,binary_missing_content,primary,restored_mse,10,10,115.3337333202362,74.12610626220703,88.30019805281906,7.541682720184326,283.7635803222656,,,,
