case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,clip_model_name,dinov2_model_name,feature_resize,device,status,issue
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,opencv_telea,mask_bbox_crop,419904,41,9,689,657,21814,4.9919,3.6984,0.9317833781242371,0.9966922998428345,0.06490892171859741,0.9724296927452087,0.9853178858757019,0.012888193130493164,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,38316,8.7681,6.4962,0.8915131092071533,0.9687044620513916,0.07719135284423828,0.8820450305938721,0.9596636295318604,0.07761859893798828,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,opencv_telea,content_region,436992,99,0,668,768,38316,8.7681,6.4962,0.8916004300117493,0.9800506830215454,0.08845025300979614,0.8994818925857544,0.9561271667480469,0.05664527416229248,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,38316,8.7681,6.4962,0.8915131092071533,0.9687044620513916,0.07719135284423828,0.8820450305938721,0.9596636295318604,0.07761859893798828,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,5805,1.3284,0.9842,0.9637832641601562,0.9997924566268921,0.03600919246673584,0.9644947648048401,0.9996200799942017,0.03512531518936157,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,opencv_telea,content_region,436992,99,0,668,768,5805,1.3284,0.9842,0.9619584083557129,0.9998709559440613,0.03791254758834839,0.9680102467536926,0.9997458457946777,0.03173559904098511,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,5805,1.3284,0.9842,0.9637832641601562,0.9997924566268921,0.03600919246673584,0.9644947648048401,0.9996200799942017,0.03512531518936157,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.9999999403953552,0.9999999403953552,0.0,1.0,1.0,0.0,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,opencv_telea,content_region,436992,99,0,668,768,0,0.0,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0,1.0,0.0,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,51891,11.7303,8.7977,0.9229145050048828,0.9736384153366089,0.050723910331726074,0.7980802655220032,0.8732327818870544,0.07515251636505127,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,opencv_telea,content_region,442368,96,0,672,768,51891,11.7303,8.7977,0.9201136827468872,0.9576468467712402,0.03753316402435303,0.803954005241394,0.8067495822906494,0.002795577049255371,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,opencv_telea,mask_bbox_crop,134689,139,155,506,522,51891,11.7303,8.7977,0.9024126529693604,0.9188846349716187,0.0164719820022583,0.7053844928741455,0.7214587330818176,0.01607424020767212,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,22150,5.0071,3.7554,0.9146367311477661,0.9969563484191895,0.08231961727142334,0.8929163217544556,0.9688588976860046,0.07594257593154907,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,opencv_telea,content_region,442368,96,0,672,768,22150,5.0071,3.7554,0.8851452469825745,0.9953210353851318,0.11017578840255737,0.8754786252975464,0.9635846614837646,0.08810603618621826,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,opencv_telea,mask_bbox_crop,476100,23,0,713,690,22150,5.0071,3.7554,0.9276548624038696,0.9932083487510681,0.06555348634719849,0.9154367446899414,0.9870702028274536,0.07163345813751221,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
