feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,feature_input_size,clip_model_name,clip_model_revision,dinov2_model_name,dinov2_model_revision,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,metric_runtime_seconds,case_runtime_seconds,feature_similarity_schema_version,feature_similarity_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,torchvision_version,transformers_version,status,issue
sd24_0371__content_region__feature_similarity,sd24_0371,sd24_0371,sd__can__p041__mixed_damage__p00_generic__s2026__11b0947669,p041_mixed_damage,p041_mixed_damage,p041_mixed_damage,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_mixed_damage,mixed_damage,p041_mixed_damage,mixed_damage,content_region,469248,0,78,768,689,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0371__content_region__clean,sd24_0371__content_region__damaged,sd24_0371__content_region__restored,canonical__p041__content_region,0.8130618333816528,0.9946202039718628,0.18155837059020996,0.5053272247314453,0.9662430286407471,0.46091580390930176,0.32123708724975586,0.17970249999780208,0.6405615999829024,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0371__mask_bbox_crop__feature_similarity,sd24_0371,sd24_0371,sd__can__p041__mixed_damage__p00_generic__s2026__11b0947669,p041_mixed_damage,p041_mixed_damage,p041_mixed_damage,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_mixed_damage,mixed_damage,p041_mixed_damage,mixed_damage,mask_bbox_crop,448900,98,48,768,718,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0371__mask_bbox_crop__clean,sd24_0371__mask_bbox_crop__damaged,sd24_0371__mask_bbox_crop__restored,canonical__p041__mask_bbox_crop,0.8047147989273071,0.991351842880249,0.1866370439529419,0.5252131223678589,0.9417893886566162,0.4165762662887573,0.3016066551208496,0.18425849999766797,0.6405615999829024,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0372__full_image__feature_similarity,sd24_0372,sd24_0372,sd__can__p041__scratch_thin__p00_generic__s2026__33bd17aa0b,p041_scratch_thin,p041_scratch_thin,p041_scratch_thin,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_scratch_thin,scratch_thin,p041_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0372__full_image__clean,sd24_0372__full_image__damaged,sd24_0372__full_image__restored,canonical__p041__full_image,0.9048506617546082,0.9945091009140015,0.08965843915939331,0.6284468173980713,0.970911979675293,0.3424651622772217,0.2160618007183075,0.18320450000464916,0.6803130000189412,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0372__content_region__feature_similarity,sd24_0372,sd24_0372,sd__can__p041__scratch_thin__p00_generic__s2026__33bd17aa0b,p041_scratch_thin,p041_scratch_thin,p041_scratch_thin,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_scratch_thin,scratch_thin,p041_scratch_thin,scratch_thin,content_region,469248,0,78,768,689,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0372__content_region__clean,sd24_0372__content_region__damaged,sd24_0372__content_region__restored,canonical__p041__content_region,0.8714646697044373,0.9870689511299133,0.11560428142547607,0.6382415294647217,0.955947756767273,0.31770622730255127,0.21665525436401367,0.1994968000217341,0.6803130000189412,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0372__mask_bbox_crop__feature_similarity,sd24_0372,sd24_0372,sd__can__p041__scratch_thin__p00_generic__s2026__33bd17aa0b,p041_scratch_thin,p041_scratch_thin,p041_scratch_thin,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_scratch_thin,scratch_thin,p041_scratch_thin,scratch_thin,mask_bbox_crop,522729,0,22,723,745,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0372__mask_bbox_crop__clean,sd24_0372__mask_bbox_crop__damaged,sd24_0372__mask_bbox_crop__restored,canonical__p041__mask_bbox_crop,0.9170495271682739,0.9918451905250549,0.074795663356781,0.6496238708496094,0.9572279453277588,0.3076040744781494,0.1911998689174652,0.19624869999825023,0.6803130000189412,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0373__full_image__feature_similarity,sd24_0373,sd24_0373,sd__can__p041__zero__p00_generic__s2026__b400002dd1,p041_zero_control,p041_zero_control,p041_zero_control,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_zero_control,zero_control,p041_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0373__full_image__clean,sd24_0373__full_image__damaged,sd24_0373__full_image__restored,canonical__p041__full_image,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.18909639999037609,0.45314530000905506,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0373__content_region__feature_similarity,sd24_0373,sd24_0373,sd__can__p041__zero__p00_generic__s2026__b400002dd1,p041_zero_control,p041_zero_control,p041_zero_control,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_zero_control,zero_control,p041_zero_control,zero_control,content_region,469248,0,78,768,689,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0373__content_region__clean,sd24_0373__content_region__damaged,sd24_0373__content_region__restored,canonical__p041__content_region,0.9999998807907104,0.9999998807907104,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.1793826000066474,0.45314530000905506,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0374__full_image__feature_similarity,sd24_0374,sd24_0374,sd__can__p042__loss_large__p00_generic__s2026__33480b800d,p042_loss_large,p042_loss_large,p042_loss_large,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_loss_large,loss_large,p042_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0374__full_image__clean,sd24_0374__full_image__damaged,sd24_0374__full_image__restored,canonical__p042__full_image,0.9012632966041565,0.9887221455574036,0.08745884895324707,0.9423501491546631,0.9779442548751831,0.03559410572052002,0.061526477336883545,0.1849930000025779,0.6454940999974497,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0374__content_region__feature_similarity,sd24_0374,sd24_0374,sd__can__p042__loss_large__p00_generic__s2026__33480b800d,p042_loss_large,p042_loss_large,p042_loss_large,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_loss_large,loss_large,p042_loss_large,loss_large,content_region,379392,0,137,768,631,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0374__content_region__clean,sd24_0374__content_region__damaged,sd24_0374__content_region__restored,canonical__p042__content_region,0.8553925156593323,0.9932554960250854,0.13786298036575317,0.9604873061180115,0.9856151938438416,0.025127887725830078,0.08149543404579163,0.1835369000036735,0.6454940999974497,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0374__mask_bbox_crop__feature_similarity,sd24_0374,sd24_0374,sd__can__p042__loss_large__p00_generic__s2026__33480b800d,p042_loss_large,p042_loss_large,p042_loss_large,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_loss_large,loss_large,p042_loss_large,loss_large,mask_bbox_crop,119716,395,173,741,519,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0374__mask_bbox_crop__clean,sd24_0374__mask_bbox_crop__damaged,sd24_0374__mask_bbox_crop__restored,canonical__p042__mask_bbox_crop,0.7510820627212524,0.9426692724227905,0.19158720970153809,0.8496918678283691,0.8512587547302246,0.0015668869018554688,0.09657704830169678,0.1560905000078492,0.6454940999974497,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0375__full_image__feature_similarity,sd24_0375,sd24_0375,sd__can__p042__loss_small__p00_generic__s2026__68ac85515e,p042_loss_small,p042_loss_small,p042_loss_small,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_loss_small,loss_small,p042_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0375__full_image__clean,sd24_0375__full_image__damaged,sd24_0375__full_image__restored,canonical__p042__full_image,0.908769965171814,0.9968688488006592,0.08809888362884521,0.832406222820282,0.9738176465034485,0.1414114236831665,0.11475515365600586,0.184297300002072,0.6359955999942031,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0375__content_region__feature_similarity,sd24_0375,sd24_0375,sd__can__p042__loss_small__p00_generic__s2026__68ac85515e,p042_loss_small,p042_loss_small,p042_loss_small,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_loss_small,loss_small,p042_loss_small,loss_small,content_region,379392,0,137,768,631,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0375__content_region__clean,sd24_0375__content_region__damaged,sd24_0375__content_region__restored,canonical__p042__content_region,0.9021938443183899,0.9967420101165771,0.09454816579818726,0.961790919303894,0.9776134490966797,0.015822529792785645,0.05518534779548645,0.18656380000174977,0.6359955999942031,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0375__mask_bbox_crop__feature_similarity,sd24_0375,sd24_0375,sd__can__p042__loss_small__p00_generic__s2026__68ac85515e,p042_loss_small,p042_loss_small,p042_loss_small,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_loss_small,loss_small,p042_loss_small,loss_small,mask_bbox_crop,198916,223,206,669,652,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0375__mask_bbox_crop__clean,sd24_0375__mask_bbox_crop__damaged,sd24_0375__mask_bbox_crop__restored,canonical__p042__mask_bbox_crop,0.8712979555130005,0.9916296005249023,0.12033164501190186,0.9228047728538513,0.9496319890022278,0.026827216148376465,0.07357943058013916,0.1768393000238575,0.6359955999942031,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0376__full_image__feature_similarity,sd24_0376,sd24_0376,sd__can__p042__mixed_damage__p00_generic__s2026__3d7de2b5b3,p042_mixed_damage,p042_mixed_damage,p042_mixed_damage,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_mixed_damage,mixed_damage,p042_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0376__full_image__clean,sd24_0376__full_image__damaged,sd24_0376__full_image__restored,canonical__p042__full_image,0.8335134387016296,0.9682503938674927,0.13473695516586304,0.8149853944778442,0.9478569030761719,0.13287150859832764,0.13380423188209534,0.1791077999805566,0.6752631000126712,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0376__content_region__feature_similarity,sd24_0376,sd24_0376,sd__can__p042__mixed_damage__p00_generic__s2026__3d7de2b5b3,p042_mixed_damage,p042_mixed_damage,p042_mixed_damage,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_mixed_damage,mixed_damage,p042_mixed_damage,mixed_damage,content_region,379392,0,137,768,631,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0376__content_region__clean,sd24_0376__content_region__damaged,sd24_0376__content_region__restored,canonical__p042__content_region,0.8843578696250916,0.9730116724967957,0.0886538028717041,0.8800401091575623,0.958743691444397,0.07870358228683472,0.08367869257926941,0.1821510000154376,0.6752631000126712,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0376__mask_bbox_crop__feature_similarity,sd24_0376,sd24_0376,sd__can__p042__mixed_damage__p00_generic__s2026__3d7de2b5b3,p042_mixed_damage,p042_mixed_damage,p042_mixed_damage,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_mixed_damage,mixed_damage,p042_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0376__mask_bbox_crop__clean,sd24_0376__mask_bbox_crop__damaged,sd24_0376__mask_bbox_crop__restored,canonical__p042__mask_bbox_crop,0.8335134387016296,0.9682503938674927,0.13473695516586304,0.8149853944778442,0.9478569030761719,0.13287150859832764,0.13380423188209534,0.21467070002108812,0.6752631000126712,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0377__full_image__feature_similarity,sd24_0377,sd24_0377,sd__can__p042__scratch_thin__p00_generic__s2026__16f658cf8e,p042_scratch_thin,p042_scratch_thin,p042_scratch_thin,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_scratch_thin,scratch_thin,p042_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0377__full_image__clean,sd24_0377__full_image__damaged,sd24_0377__full_image__restored,canonical__p042__full_image,0.8635141849517822,0.9576510190963745,0.09413683414459229,0.8471605777740479,0.7382345199584961,-0.10892605781555176,-0.007394611835479736,0.21162769998773,0.6759293999930378,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0377__content_region__feature_similarity,sd24_0377,sd24_0377,sd__can__p042__scratch_thin__p00_generic__s2026__16f658cf8e,p042_scratch_thin,p042_scratch_thin,p042_scratch_thin,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_scratch_thin,scratch_thin,p042_scratch_thin,scratch_thin,content_region,379392,0,137,768,631,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0377__content_region__clean,sd24_0377__content_region__damaged,sd24_0377__content_region__restored,canonical__p042__content_region,0.8909404277801514,0.9532477259635925,0.06230729818344116,0.8876848816871643,0.7911797761917114,-0.09650510549545288,-0.01709890365600586,0.17988370000966825,0.6759293999930378,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0377__mask_bbox_crop__feature_similarity,sd24_0377,sd24_0377,sd__can__p042__scratch_thin__p00_generic__s2026__16f658cf8e,p042_scratch_thin,p042_scratch_thin,p042_scratch_thin,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_scratch_thin,scratch_thin,p042_scratch_thin,scratch_thin,mask_bbox_crop,470596,82,77,768,763,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0377__mask_bbox_crop__clean,sd24_0377__mask_bbox_crop__damaged,sd24_0377__mask_bbox_crop__restored,canonical__p042__mask_bbox_crop,0.8766828775405884,0.9601684808731079,0.08348560333251953,0.8916215896606445,0.7251814603805542,-0.16644012928009033,-0.0414772629737854,0.18660069999168627,0.6759293999930378,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0378__full_image__feature_similarity,sd24_0378,sd24_0378,sd__can__p042__zero__p00_generic__s2026__56bce68321,p042_zero_control,p042_zero_control,p042_zero_control,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_zero_control,zero_control,p042_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0378__full_image__clean,sd24_0378__full_image__damaged,sd24_0378__full_image__restored,canonical__p042__full_image,1.0,1.0,0.0,0.9999998807907104,0.9999998807907104,0.0,0.0,0.19532240001717582,0.4712323000130709,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0378__content_region__feature_similarity,sd24_0378,sd24_0378,sd__can__p042__zero__p00_generic__s2026__56bce68321,p042_zero_control,p042_zero_control,p042_zero_control,canonical,primary,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,stable_diffusion_inpainting,p042_zero_control,zero_control,p042_zero_control,zero_control,content_region,379392,0,137,768,631,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0378__content_region__clean,sd24_0378__content_region__damaged,sd24_0378__content_region__restored,canonical__p042__content_region,1.0,1.0,0.0,0.9999997615814209,0.9999997615814209,0.0,0.0,0.17453290001139976,0.4712323000130709,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0379__full_image__feature_similarity,sd24_0379,sd24_0379,sd__can__p043__loss_large__p00_generic__s2026__7f19c324b2,p043_loss_large,p043_loss_large,p043_loss_large,canonical,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,stable_diffusion_inpainting,p043_loss_large,loss_large,p043_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0379__full_image__clean,sd24_0379__full_image__damaged,sd24_0379__full_image__restored,canonical__p043__full_image,0.8690348863601685,0.9849945306777954,0.11595964431762695,0.9521507024765015,0.9617822170257568,0.009631514549255371,0.06279557943344116,0.1868778000061866,0.6536753000109456,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0379__content_region__feature_similarity,sd24_0379,sd24_0379,sd__can__p043__loss_large__p00_generic__s2026__7f19c324b2,p043_loss_large,p043_loss_large,p043_loss_large,canonical,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,stable_diffusion_inpainting,p043_loss_large,loss_large,p043_loss_large,loss_large,content_region,469248,0,78,768,689,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0379__content_region__clean,sd24_0379__content_region__damaged,sd24_0379__content_region__restored,canonical__p043__content_region,0.8643628358840942,0.9833698272705078,0.11900699138641357,0.9627516269683838,0.9535651803016663,-0.00918644666671753,0.05491027235984802,0.18031229998450726,0.6536753000109456,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
