case_id,painting_id,mask_id,mask_type,model_name,algorithm,inpaint_radius,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,restored_filename,restored_path,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,error_map_figure_path
p029_scratch_thin,p029,p029_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p029_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p029_clean.png,p029_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p029_scratch_thin_mask.png,p029_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p029_scratch_thin_damaged.png,p029_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p029_scratch_thin_restored_opencv_telea.png,9847,2.5695,1.6695,ok,,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,20621.58203125,168.12802124023438,20453.45401000977,139.2646484375,8.15273666381836,131.11191177368164,4.987583807600618,25.87440259231922,20.886818784718603,0.2481532245874405,0.0021404060535132,0.2460128185339272,0.9080119132995604,0.9996195435523988,0.0916076302528381,0.9199484586715698,0.998827338218689,0.0788788795471191,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p029_scratch_thin_opencv_telea_error_maps.png
p030_loss_large,p030,p030_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p030_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p030_clean.png,p030_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p030_loss_large_mask.png,p030_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p030_loss_large_damaged.png,p030_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p030_loss_large_restored_opencv_telea.png,49329,12.7189,8.3633,ok,,Interior with Five Women,attributed to Dirck van Delen,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interior-with-Five-Women--63cf18ae6e46b04ce56858f17cb88a40,Public domain,p030.jpg,30887.7578125,1138.7620849609375,29748.995727539062,173.40692138671875,23.503990173339844,149.9029312133789,3.232939774936682,17.56647361970061,14.333533844763927,0.5234336853027344,0.3460077345371246,0.1774259507656097,0.8230017423629761,0.8530457615852356,0.0300440192222595,0.7687377333641052,0.5246134996414185,-0.2441242337226867,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p030_loss_large_opencv_telea_error_maps.png
p030_loss_small,p030,p030_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p030_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p030_clean.png,p030_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p030_loss_small_mask.png,p030_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p030_loss_small_damaged.png,p030_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p030_loss_small_restored_opencv_telea.png,14901,3.842,2.5263,ok,,Interior with Five Women,attributed to Dirck van Delen,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interior-with-Five-Women--63cf18ae6e46b04ce56858f17cb88a40,Public domain,p030.jpg,31661.390625,672.68505859375,30988.70556640625,174.4283447265625,15.884750366210938,158.54359436035156,3.125503749309408,19.852685794499376,16.727182045189966,0.1563668251037597,0.0329261943697929,0.1234406307339668,0.8722994923591614,0.98768150806427,0.1153820157051086,0.9726945161819458,0.9883501529693604,0.0156556367874145,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p030_loss_small_opencv_telea_error_maps.png
p030_mixed_damage,p030,p030_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p030_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p030_clean.png,p030_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p030_mixed_damage_mask.png,p030_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p030_mixed_damage_damaged.png,p030_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p030_mixed_damage_restored_opencv_telea.png,46497,11.9887,7.8832,ok,,Interior with Five Women,attributed to Dirck van Delen,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interior-with-Five-Women--63cf18ae6e46b04ce56858f17cb88a40,Public domain,p030.jpg,31537.41796875,374.4551696777344,31162.962799072266,175.00442504882812,12.10364818572998,162.90077686309814,3.1425422697416354,22.39680530092766,19.254263031186024,0.3440941274166107,0.036023836582899,0.3080702908337116,0.7783498764038086,0.9739546775817872,0.1956048011779785,0.745064377784729,0.8041889667510986,0.0591245889663696,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p030_mixed_damage_opencv_telea_error_maps.png
p030_scratch_thin,p030,p030_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p030_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p030_clean.png,p030_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p030_scratch_thin_mask.png,p030_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p030_scratch_thin_damaged.png,p030_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p030_scratch_thin_restored_opencv_telea.png,11225,2.8942,1.9031,ok,,Interior with Five Women,attributed to Dirck van Delen,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interior-with-Five-Women--63cf18ae6e46b04ce56858f17cb88a40,Public domain,p030.jpg,35551.796875,67.81642150878906,35483.98045349121,186.10997009277344,5.277980804443359,180.83198928833008,2.622188049392319,29.817454913796773,27.19526686440445,0.3460116386413574,0.0009456563857384,0.345065982255619,0.8035192489624023,0.9998231530189514,0.196303904056549,0.826187014579773,0.9994170665740968,0.1732300519943237,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p030_scratch_thin_opencv_telea_error_maps.png
p031_loss_large,p031,p031_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,p031_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_loss_large_mask.png,p031_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_loss_large_damaged.png,p031_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p031_loss_large_restored_opencv_telea.png,83367,14.1896,14.1342,ok,,Improvisation No. 30 (Cannons),Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,17712.353515625,1563.6517333984375,16148.701782226562,126.08995819091795,28.328582763671875,97.7613754272461,5.648040892916488,16.189403302423912,10.541362409507425,0.3698729872703552,0.2569723427295685,0.1129006445407867,0.8108415603637695,0.9160819053649902,0.1052403450012207,0.7942200899124146,0.7118755578994751,-0.0823445320129394,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p031_loss_large_opencv_telea_error_maps.png
p031_loss_small,p031,p031_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,p031_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_loss_small_mask.png,p031_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_loss_small_damaged.png,p031_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p031_loss_small_restored_opencv_telea.png,22150,3.7701,3.7554,ok,,Improvisation No. 30 (Cannons),Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,18864.923828125,1039.013427734375,17825.910400390625,131.88449096679688,22.308578491210938,109.57591247558594,5.374253049005634,17.96459200651194,12.590338957506304,0.0925599485635757,0.0200821291655302,0.0724778193980455,0.94557923078537,0.9941855669021606,0.0486063361167907,0.9594591856002808,0.9803633689880372,0.0209041833877563,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p031_loss_small_opencv_telea_error_maps.png
p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,p031_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_mixed_damage_mask.png,p031_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_mixed_damage_damaged.png,p031_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p031_mixed_damage_restored_opencv_telea.png,48010,8.1716,8.1397,ok,,Improvisation No. 30 (Cannons),Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,18007.1640625,678.1134033203125,17329.050659179688,128.2436981201172,16.132944107055664,112.11075401306152,5.5763503944130735,19.817780323137548,14.241429928724475,0.2145808935165405,0.040299579501152,0.1742813140153885,0.9250967502593994,0.9938674569129944,0.0687707066535949,0.8696855306625366,0.980787992477417,0.1111024618148803,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p031_mixed_damage_opencv_telea_error_maps.png
p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,p031_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_scratch_thin_mask.png,p031_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_scratch_thin_damaged.png,p031_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p031_scratch_thin_restored_opencv_telea.png,15636,2.6614,2.651,ok,,Improvisation No. 30 (Cannons),Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,20104.31640625,126.1112823486328,19978.205123901367,135.18821716308594,6.607870578765869,128.58034658432007,5.097910502054416,27.123264190801702,22.025353688747288,0.2021039873361587,0.0008884386043064,0.2012155487318523,0.9450992345809937,0.9998363256454468,0.0547370910644531,0.8918136358261108,0.9993340969085692,0.1075204610824585,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p031_scratch_thin_opencv_telea_error_maps.png
p032_loss_large,p032,p032_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p032_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p032_clean.png,p032_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p032_loss_large_mask.png,p032_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p032_loss_large_damaged.png,p032_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p032_loss_large_restored_opencv_telea.png,88089,15.3959,14.9348,ok,,Composition (No. 1) Gray-Red,Piet Mondrian,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65821/composition-no-1-gray-red,CC0 Public Domain Designation,p032.jpg,7354.85400390625,4368.19775390625,2986.65625,61.183589935302734,32.82170486450195,28.36188507080078,9.465063045966383,11.727780696588203,2.262717650621818,0.2490488886833191,0.1771260797977447,0.0719228088855743,0.9372341632843018,0.9319057464599608,-0.0053284168243408,0.7952632308006287,0.7813467979431152,-0.0139164328575134,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p032_loss_large_opencv_telea_error_maps.png
p032_loss_small,p032,p032_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p032_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p032_clean.png,p032_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p032_loss_small_mask.png,p032_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p032_loss_small_damaged.png,p032_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p032_loss_small_restored_opencv_telea.png,24362,4.2579,4.1304,ok,,Composition (No. 1) Gray-Red,Piet Mondrian,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65821/composition-no-1-gray-red,CC0 Public Domain Designation,p032.jpg,8350.02734375,2846.248779296875,5503.778564453125,67.46461486816406,21.478710174560547,45.98590469360352,8.913924632022368,13.588075035054912,4.674150403032543,0.131635308265686,0.0414771288633346,0.0901581794023513,0.901099443435669,0.9769713878631592,0.0758719444274902,0.9477355480194092,0.9485560655593872,0.000820517539978,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p032_loss_small_opencv_telea_error_maps.png
p032_mixed_damage,p032,p032_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p032_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p032_clean.png,p032_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p032_mixed_damage_mask.png,p032_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p032_mixed_damage_damaged.png,p032_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p032_mixed_damage_restored_opencv_telea.png,51647,9.0267,8.7563,ok,,Composition (No. 1) Gray-Red,Piet Mondrian,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65821/composition-no-1-gray-red,CC0 Public Domain Designation,p032.jpg,2763.68408203125,478.9772644042969,2284.706817626953,40.7200813293457,7.431790351867676,33.28829097747803,13.715919637258228,21.327654616038604,7.611734978780376,0.2135825008153915,0.0316358730196952,0.1819466277956962,0.9356464743614196,0.9717931747436525,0.0361467003822326,0.8520510196685791,0.8568187952041626,0.0047677755355834,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p032_mixed_damage_opencv_telea_error_maps.png
p032_scratch_thin,p032,p032_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p032_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p032_clean.png,p032_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p032_scratch_thin_mask.png,p032_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p032_scratch_thin_damaged.png,p032_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p032_scratch_thin_restored_opencv_telea.png,14929,2.6092,2.5311,ok,,Composition (No. 1) Gray-Red,Piet Mondrian,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65821/composition-no-1-gray-red,CC0 Public Domain Designation,p032.jpg,5889.0458984375,232.8601226806641,5656.185775756836,56.945430755615234,6.019961357116699,50.925469398498535,10.43035421701841,24.459852389392985,14.029498172374575,0.172608196735382,0.0068115089088678,0.1657966878265142,0.9623436331748962,0.9984893798828124,0.0361457467079162,0.7796550989151001,0.9775773286819458,0.1979222297668457,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p032_scratch_thin_opencv_telea_error_maps.png
p033_loss_large,p033,p033_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p033_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p033_clean.png,p033_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p033_loss_large_mask.png,p033_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p033_loss_large_damaged.png,p033_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p033_loss_large_restored_opencv_telea.png,87686,14.9639,14.8665,ok,,Movement,Marsden Hartley,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65916/movement,CC0 Public Domain Designation,p033.jpg,26186.80078125,5379.146484375,20807.654296875,145.01170349121094,52.22428512573242,92.78741836547852,3.949979165823175,10.82366989761464,6.873690731791466,0.3748617172241211,0.290643572807312,0.084218144416809,0.8820111751556396,0.8740226030349731,-0.0079885721206665,0.8447743654251099,0.7074869871139526,-0.1372873783111572,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p033_loss_large_opencv_telea_error_maps.png
p033_loss_small,p033,p033_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p033_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p033_clean.png,p033_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p033_loss_small_mask.png,p033_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p033_loss_small_damaged.png,p033_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p033_loss_small_restored_opencv_telea.png,20720,3.5359,3.5129,ok,,Movement,Marsden Hartley,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65916/movement,CC0 Public Domain Designation,p033.jpg,23498.71484375,3469.657470703125,20029.057373046875,137.44052124023438,40.14790725708008,97.2926139831543,4.420362497251041,12.727937581018512,8.307575083767471,0.1126979887485504,0.0331462994217872,0.0795516893267631,0.9611655473709106,0.9958032369613647,0.0346376895904541,0.96564918756485,0.9733586311340332,0.0077094435691833,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p033_loss_small_opencv_telea_error_maps.png
