spatial_case_id,restoration_case_id,case_id,source_case_id,dataset_name,painting_id,category,title,artist,mask_id,mask_type,model_name,is_zero_control,clean_path,damaged_path,mask_path,restored_path,figure_filename,figure_path,image_width,image_height,full_pixel_count,content_pixel_count,masked_pixel_count,outside_mask_pixel_count,boundary_pixel_count,mask_area_pixels,mask_area_fraction_full,mask_area_percentage_full,content_x_min,content_y_min,content_x_max,content_y_max,mask_bbox_x_min,mask_bbox_y_min,mask_bbox_x_max,mask_bbox_y_max,boundary_width_pixels,boundary_mode,mask_threshold,mse_improvement,mae_improvement,psnr_improvement,ssim_improvement,damaged_error_mean_full,damaged_error_std_full,damaged_error_max_full,restored_error_mean_full,restored_error_std_full,restored_error_max_full,improvement_mean_full,improvement_std_full,improvement_min_full,improvement_max_full,improvement_masked_pixel_count,improvement_masked_mean,improvement_masked_std,improvement_masked_min,improvement_masked_max,improvement_masked_positive_pixels,improvement_masked_negative_pixels,improvement_masked_zero_pixels,improvement_masked_positive_percentage,improvement_masked_negative_percentage,improvement_masked_zero_percentage,improvement_outside_mask_pixel_count,improvement_outside_mask_mean,improvement_outside_mask_std,improvement_outside_mask_min,improvement_outside_mask_max,improvement_outside_mask_positive_pixels,improvement_outside_mask_negative_pixels,improvement_outside_mask_zero_pixels,improvement_outside_mask_positive_percentage,improvement_outside_mask_negative_percentage,improvement_outside_mask_zero_percentage,improvement_boundary_pixel_count,improvement_boundary_mean,improvement_boundary_std,improvement_boundary_min,improvement_boundary_max,improvement_boundary_positive_pixels,improvement_boundary_negative_pixels,improvement_boundary_zero_pixels,improvement_boundary_positive_percentage,improvement_boundary_negative_percentage,improvement_boundary_zero_percentage,improvement_content_pixel_count,improvement_content_mean,improvement_content_std,improvement_content_min,improvement_content_max,improvement_content_positive_pixels,improvement_content_negative_pixels,improvement_content_zero_pixels,improvement_content_positive_percentage,improvement_content_negative_percentage,improvement_content_zero_percentage,damaged_error_masked_mean,damaged_error_masked_std,restored_error_masked_mean,restored_error_masked_std,damaged_error_boundary_mean,damaged_error_boundary_std,restored_error_boundary_mean,restored_error_boundary_std,damaged_error_outside_mask_mean,damaged_error_outside_mask_std,restored_error_outside_mask_mean,restored_error_outside_mask_std,flag_net_masked_degradation,flag_boundary_degradation,flag_outside_mask_degradation,flag_high_negative_masked_percentage,spatial_flag_count,boundary_net_change_class,outside_mask_net_change_class,absolute_error_vmin,absolute_error_vmax,signed_improvement_vmin,signed_improvement_vmax,figure_size_bytes,figure_size_bytes_disk,figure_filesize_mb,figure_width,figure_height,figure_mode,figure_format,figure_sha256,generation_runtime_seconds,spatial_schema_version,implementation_name,status,issue,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_02,opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness__p043__loss_large__variant_02,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_02_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_02_difference_maps.png,768,768,589824,469248,58568,531256,17976,58568,0.09929741753472222,9.929741753472223,0,78,768,689,124.0,98.0,518.0,637.0,5,both,127,23.7566077038656,-43.1649307926968,1.0527545129625082,,15.386317253112793,48.21586990356445,232.0,2.612593650817871,11.373419761657715,138.3333282470703,12.773725509643555,41.28788757324219,-57.66666793823242,225.33334350585938,58568,128.64105224609375,47.56269073486328,-57.66666793823242,225.33334350585938,57567,990,11,98.29087556344763,1.690342849337522,0.01878158721486136,531256,0.0,0.0,0.0,0.0,0,0,531256,0.0,0.0,100.0,17976,69.25977325439453,77.62916564941406,-36.0,225.33334350585938,8836,18,9122,49.15442812639074,0.10013351134846463,50.7454383622608,469248,16.056007385253906,45.71672439575195,-57.66666793823242,225.33334350585938,57567,990,410691,12.26792655482815,0.21097585924713586,87.52109758592471,154.95184326171875,42.264137268066406,26.3107967376709,26.06110954284668,74.73319244384766,82.12385559082031,5.473427772521973,11.646448135375977,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2486432,2486432,2.371246337890625,2383,2335,RGBA,PNG,216b205ff0d645473ab3a4f1bb9c5e3702b63f0e2ce1fc1cdd5044e783217c2a,6.23884679999901,2.0.0,restoration_eval.error_maps,ok,,154.95184326171875,26.3107967376709,128.64105224609375,990,57567,11,1.690342849337522,98.29087556344763
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_03,opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_03,mask_robustness__p043__loss_large__variant_03,mask_robustness__p043__loss_large__variant_03,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_03_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_03_difference_maps.png,768,768,589824,469248,58606,531218,12890,58606,0.0993618435329861,9.93618435329861,0,78,768,689,271.0,251.0,664.0,547.0,5,both,127,12.064424575413211,-49.96118144899839,0.5140305671130605,,16.130199432373047,50.11811447143555,238.6666717529297,3.3595798015594482,12.949145317077637,135.6666717529297,12.770618438720703,40.95669174194336,-70.66667175292969,227.3333282470703,58606,128.52638244628906,44.772499084472656,-70.66667175292969,227.3333282470703,58226,378,2,99.35160222502816,0.644985155103573,0.003412619868272873,531218,0.0,0.0,0.0,0.0,0,0,531218,0.0,0.0,100.0,12890,74.27041625976562,81.07746124267578,0.0,227.3333282470703,6376,0,6514,49.46470131885182,0.0,50.53529868114818,469248,16.05210304260254,45.34101486206055,-70.66667175292969,227.3333282470703,58226,378,410644,12.40836402073104,0.08055441898527005,87.51108156028369,162.3379669189453,39.300079345703125,33.81156539916992,25.6503963470459,80.53064727783203,86.15141296386719,6.260227680206299,12.352094650268555,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2456639,2456639,2.3428335189819336,2383,2335,RGBA,PNG,f85e44aae542fce5e404261d5e499d0801ec78435807f1fdfbcb37a300949942,6.208272800024133,2.0.0,restoration_eval.error_maps,ok,,162.3379669189453,33.81156539916992,128.52638244628906,378,58226,2,0.644985155103573,99.35160222502816
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_04,opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_04,mask_robustness__p043__loss_large__variant_04,mask_robustness__p043__loss_large__variant_04,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_04_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_04_difference_maps.png,768,768,589824,469248,58777,531047,16448,58777,0.0996517605251736,9.96517605251736,0,78,768,689,41.0,128.0,538.0,486.0,5,both,127,34.5533003272255,-61.92503870561615,1.58813222836746,,16.58887481689453,51.71859359741211,240.3333282470703,2.1633846759796143,9.89767074584961,124.66666412353516,14.425493240356445,45.53895568847656,-55.33332824707031,228.0,58777,144.759033203125,44.08489990234375,-55.33332824707031,228.0,58640,128,9,99.76691563026354,0.21777225785596407,0.015312111880497473,531047,0.0,0.0,0.0,0.0,0,0,531047,0.0,0.0,100.0,16448,76.3221664428711,83.02825164794922,0.0,228.0,8026,0,8422,48.79620622568093,0.0,51.20379377431906,469248,18.1322078704834,50.39307403564453,-55.33332824707031,228.0,58640,128,410480,12.49659028914348,0.027277686852154936,87.47613202400436,166.46847534179688,43.49000549316406,21.709447860717773,23.63743019104004,80.04145050048828,86.6253662109375,3.7192769050598145,7.256430149078369,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2468591,2468591,2.354231834411621,2383,2335,RGBA,PNG,eadbcac9bcdafde8348c15fdec8a123a60fd01b6fc93cb4917bf8b15205b09dd,6.1259021000005305,2.0.0,restoration_eval.error_maps,ok,,166.46847534179688,21.709447860717773,144.759033203125,128,58640,9,0.21777225785596407,99.76691563026354
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_05,opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_05,mask_robustness__p043__loss_large__variant_05,mask_robustness__p043__loss_large__variant_05,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_05_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_05_difference_maps.png,768,768,589824,469248,58587,531237,10230,58587,0.09932963053385417,9.932963053385418,0,78,768,689,233.0,259.0,595.0,561.0,5,both,127,11.212788957732371,-54.15320236002299,0.4751075483843294,,15.735896110534668,49.1125373840332,234.6666717529297,3.5832769870758057,13.90914249420166,132.6666717529297,12.152619361877441,39.16618728637695,-49.0,225.0,58587,122.34638214111328,44.29021072387695,-49.0,225.0,58363,223,1,99.61766262140065,0.38063051530202946,0.0017068632973185178,531237,0.0,0.0,0.0,0.0,0,0,531237,0.0,0.0,100.0,10230,70.05366516113281,78.88045501708984,0.0,225.0,5040,0,5190,49.266862170087975,0.0,50.733137829912025,469248,15.275307655334473,43.3642463684082,-49.0,225.0,58363,223,410662,12.437559669939988,0.04752284506273868,87.51491748499727,158.4209747314453,40.9740104675293,36.07460021972656,27.8493709564209,75.90026092529297,83.75647735595703,5.84659481048584,11.180542945861816,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2432128,2432128,2.3194580078125,2383,2335,RGBA,PNG,d29106953f9502fd33b876f9706e4b47ac9372992c07e15d563150d856bf5751,6.339593900018372,2.0.0,restoration_eval.error_maps,ok,,158.4209747314453,36.07460021972656,122.34638214111328,223,58363,1,0.38063051530202946,99.61766262140065
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_01,opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_01,mask_robustness__p043__loss_small__variant_01,mask_robustness__p043__loss_small__variant_01,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_01_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_01_difference_maps.png,768,768,589824,469248,21097,568727,17629,21097,0.03576829698350695,3.5768296983506946,0,78,768,689,107.0,70.0,746.0,521.0,5,both,127,49.27147619724764,-28.07493956486704,2.572727591197033,,5.528842926025391,29.78214454650879,255.0,0.4487118124961853,3.553450345993042,104.33333587646484,5.080130577087402,27.448034286499023,0.0,226.6666717529297,21097,142.02886962890625,40.15603256225586,31.666671752929688,226.6666717529297,21097,0,0,100.0,0.0,0.0,568727,0.0,0.0,0.0,0.0,0,0,568727,0.0,0.0,100.0,17629,68.7464828491211,78.16166687011719,0.0,226.6666717529297,8285,0,9344,46.996426342957626,0.0,53.00357365704237,469248,6.385500907897949,30.63735008239746,0.0,226.6666717529297,21097,0,448151,4.495916871249318,0.0,95.50408312875068,154.57382202148438,41.94514083862305,12.54495906829834,14.187151908874512,72.40533447265625,82.02434539794922,3.658857822418213,6.8196845054626465,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2387233,2387233,2.2766427993774414,2383,2335,RGBA,PNG,9494813356a4d87c6974cb89ede0749bcbf5c036044b82c9048116c34bdc2c39,6.122815800015815,2.0.0,restoration_eval.error_maps,ok,,154.57382202148438,12.54495906829834,142.02886962890625,0,21097,0,0.0,100.0
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_02,opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_02,mask_robustness__p043__loss_small__variant_02,mask_robustness__p043__loss_small__variant_02,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_02_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_02_difference_maps.png,768,768,589824,469248,21107,568717,16808,21107,0.03578525119357639,3.578525119357639,0,78,768,689,0.0,152.0,575.0,559.0,5,both,127,47.39975679474424,-43.5989955938788,2.770081900878808,,5.814176559448242,31.018972396850586,236.3333282470703,0.3827243447303772,3.4767024517059326,112.33333587646484,5.431451797485352,29.10698890686035,-15.0,228.6666717529297,21107,151.77908325195312,38.243099212646484,-15.0,228.6666717529297,21078,29,0,99.86260482304449,0.13739517695551237,0.0,568717,0.0,0.0,0.0,0.0,0,0,568717,0.0,0.0,100.0,16808,72.36064147949219,81.32284545898438,0.0,228.6666717529297,7868,0,8940,46.81104236078058,0.0,53.18895763921942,469248,6.8270955085754395,32.48670959472656,-15.0,228.6666717529297,21078,29,448141,4.491867839607202,0.006180100927441353,95.50195205946535,162.47409057617188,37.872684478759766,10.695030212402344,15.082677841186523,75.33956146240234,84.43196868896484,2.9789187908172607,6.203640460968018,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2374696,2374696,2.2646865844726562,2383,2335,RGBA,PNG,157dccef1cb7a5e99bb706a02899a91d95a2c455e9820468a759743e99897dab,6.475412800034974,2.0.0,restoration_eval.error_maps,ok,,162.47409057617188,10.695030212402344,151.77908325195312,29,21078,0,0.13739517695551237,99.86260482304449
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_03,opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_03,mask_robustness__p043__loss_small__variant_03,mask_robustness__p043__loss_small__variant_03,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_03_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_03_difference_maps.png,768,768,589824,469248,21143,568681,13018,21143,0.03584628634982639,3.584628634982639,0,78,768,689,0.0,101.0,745.0,697.0,5,both,127,32.89008182377147,-27.81114316795157,1.6771179949822643,,5.390471458435059,29.000038146972656,255.0,0.6424018144607544,5.4320831298828125,131.3333282470703,4.748068809509277,26.200424194335938,-56.0,252.6666717529297,21143,132.4563751220703,47.26932144165039,-56.0,252.6666717529297,20776,357,10,98.26420091756137,1.6885021047155084,0.047296977723123496,568681,0.0,0.0,0.0,0.0,0,0,568681,0.0,0.0,100.0,13018,68.92676544189453,77.52897644042969,-16.333335876464844,252.6666717529297,6184,4,6830,47.50345675218928,0.030726686126901215,52.46581656168382,469248,5.968112468719482,29.250150680541992,-56.0,252.6666717529297,20776,357,448115,4.4275095471903985,0.07607917348608838,95.49641127932351,150.37738037109375,40.725887298583984,17.9210147857666,22.66094207763672,73.28521728515625,81.73064422607422,4.358452796936035,10.349961280822754,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2358736,2358736,2.2494659423828125,2383,2335,RGBA,PNG,1717f143edc70a0810197ba0a3a1295773e18ca97de55d88653c1cb7528c5911,6.202313499990851,2.0.0,restoration_eval.error_maps,ok,,150.37738037109375,17.9210147857666,132.4563751220703,357,20776,10,1.6885021047155084,98.26420091756137
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_04,opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_04,mask_robustness__p043__loss_small__variant_04,mask_robustness__p043__loss_small__variant_04,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_04_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_04_difference_maps.png,768,768,589824,469248,21088,568736,13132,21088,0.03575303819444445,3.5753038194444446,0,78,768,689,87.0,149.0,719.0,697.0,5,both,127,35.517624557410215,-68.46685318664643,1.6287146307266769,,6.528351783752441,34.26871109008789,255.0,0.6596311926841736,4.862215995788574,126.0,5.868721008300781,31.103443145751953,0.0,223.66665649414062,21088,164.1460723876953,32.831459045410156,30.666664123535156,223.66665649414062,21088,0,0,100.0,0.0,0.0,568736,0.0,0.0,0.0,0.0,0,0,568736,0.0,0.0,100.0,13132,81.82805633544922,88.29879760742188,0.0,223.66665649414062,6243,0,6889,47.54035942735303,0.0,52.45964057264697,469248,7.3767218589782715,34.711463928222656,0.0,223.66665649414062,21088,0,448160,4.493998908892525,0.0,95.50600109110748,182.59571838378906,26.398115158081055,18.44965362548828,18.248693466186523,86.97654724121094,93.16646575927734,5.148492336273193,10.668859481811523,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2365006,2365006,2.2554454803466797,2383,2335,RGBA,PNG,c7435a8b8e1b61dce36e08e25f1b58e0fb218a62596c08f501a556b3a47809c8,6.311696300050244,2.0.0,restoration_eval.error_maps,ok,,182.59571838378906,18.44965362548828,164.1460723876953,0,21088,0,0.0,100.0
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_05,opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_05,mask_robustness__p043__loss_small__variant_05,mask_robustness__p043__loss_small__variant_05,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_05_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_05_difference_maps.png,768,768,589824,469248,21128,568696,16478,21128,0.035820855034722224,3.5820855034722223,0,78,768,689,113.0,288.0,765.0,593.0,5,both,127,35.89396377634735,-60.92094219361354,1.7007514925572735,,6.237954616546631,33.170684814453125,243.0,0.6205191016197205,4.722764492034912,127.0,5.61743688583374,30.264270782470703,-4.3333282470703125,230.6666717529297,21128,156.82025146484375,43.10417175292969,-4.3333282470703125,230.6666717529297,21124,3,1,99.98106777735705,0.014199166982203712,0.00473305566073457,568696,0.0,0.0,0.0,0.0,0,0,568696,0.0,0.0,100.0,16478,74.95114135742188,85.15119171142578,0.0,230.6666717529297,7724,0,8754,46.874620706396406,0.0,53.125379293603594,469248,7.060868263244629,33.77997970581055,-4.3333282470703125,230.6666717529297,21124,3,448121,4.501670758319695,0.0006393207855973814,95.49768992089471,174.14309692382812,38.43250274658203,17.32284164428711,18.257511138916016,80.24938201904297,89.82942962646484,5.29823637008667,11.214484214782715,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2377105,2377105,2.266983985900879,2383,2335,RGBA,PNG,725f43278e1614eabc77ea38502e1fc1abe421122155f1e4d96217e6d37d3a7d,6.422989399987273,2.0.0,restoration_eval.error_maps,ok,,174.14309692382812,17.32284164428711,156.82025146484375,3,21124,1,0.014199166982203712,99.98106777735705
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_01,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_01,mask_robustness__p043__scratch_thin__variant_01,mask_robustness__p043__scratch_thin__variant_01,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__scratch_thin__variant_01_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_01_difference_maps.png,768,768,589824,469248,9410,580414,44480,9410,0.015953911675347224,1.5953911675347223,0,78,768,689,75.0,114.0,716.0,667.0,5,both,127,70.784697130712,-31.048671625929856,4.479239849829476,,2.5194294452667236,20.487682342529297,234.6666717529297,0.09990551322698593,1.1327756643295288,70.0,2.4195237159729004,19.726573944091797,0.0,228.0,9410,151.6571044921875,41.9337043762207,38.000003814697266,228.0,9410,0,0,100.0,0.0,0.0,580414,0.0,0.0,0.0,0.0,0,0,580414,0.0,0.0,100.0,44480,32.08393478393555,64.87206268310547,0.0,228.0,9410,0,35070,21.155575539568343,0.0,78.84442446043165,469248,3.0412349700927734,22.073476791381836,0.0,228.0,9410,0,459838,2.0053361974904527,0.0,97.99466380250955,157.9192352294922,42.06231689453125,6.26213264465332,6.468523979187012,33.408721923828125,67.335205078125,1.324790120124817,3.923368215560913,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2465705,2465705,2.3514795303344727,2383,2335,RGBA,PNG,72df56a555e2357fdc8109c87729566ca22bbf7863c65feda4c2449f4aeabff5,6.202126000018325,2.0.0,restoration_eval.error_maps,ok,,157.9192352294922,6.26213264465332,151.6571044921875,0,9410,0,0.0,100.0
