map_id,map_index,candidate_id,status,issue,map_asset_count,map_asset_types,error_map_version,boundary_width_pixels,boundary_mode,mask_threshold,error_vmin,error_vmax,improvement_vmin,improvement_vmax,damaged_error_map_filename,restored_error_map_filename,signed_improvement_map_filename,masked_signed_improvement_map_filename,boundary_signed_improvement_map_filename,mask_overlay_filename,boundary_overlay_filename,damaged_error_map_path,restored_error_map_path,signed_improvement_map_path,masked_signed_improvement_map_path,boundary_signed_improvement_map_path,mask_overlay_path,boundary_overlay_path,damaged_error_filename_length,restored_error_filename_length,signed_improvement_filename_length,masked_signed_improvement_filename_length,boundary_signed_improvement_filename_length,mask_overlay_filename_length,boundary_overlay_filename_length,damaged_error_file_size_bytes,restored_error_file_size_bytes,signed_improvement_file_size_bytes,masked_signed_improvement_file_size_bytes,boundary_signed_improvement_file_size_bytes,mask_overlay_file_size_bytes,boundary_overlay_file_size_bytes
dm_000012,12,sd__can__p003__loss_small__p00_generic__s2026__b5cb391694,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000012_der.png,dm_000012_rer.png,dm_000012_sig.png,dm_000012_msi.png,dm_000012_bsi.png,dm_000012_msk.png,dm_000012_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000012_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000012_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000012_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000012_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000012_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000012_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000012_bnd.png,17,17,17,17,17,17,17,45212,48666,42681,41428,22325,626977,628495
dm_000013,13,sd__can__p003__mixed_damage__p00_generic__s2026__aaf04220a6,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000013_der.png,dm_000013_rer.png,dm_000013_sig.png,dm_000013_msi.png,dm_000013_bsi.png,dm_000013_msk.png,dm_000013_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000013_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000013_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000013_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000013_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000013_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000013_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000013_bnd.png,17,17,17,17,17,17,17,77220,83268,74218,73703,40746,608291,608917
dm_000014,14,sd__can__p003__scratch_thin__p00_generic__s2026__f9d0a57e61,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000014_der.png,dm_000014_rer.png,dm_000014_sig.png,dm_000014_msi.png,dm_000014_bsi.png,dm_000014_msk.png,dm_000014_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000014_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000014_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000014_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000014_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000014_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000014_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000014_bnd.png,17,17,17,17,17,17,17,25597,29130,28218,28017,31280,652556,651581
dm_000015,15,sd__can__p003__zero__p00_generic__s2026__b541cf4111,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000015_der.png,dm_000015_rer.png,dm_000015_sig.png,dm_000015_msi.png,dm_000015_bsi.png,dm_000015_msk.png,dm_000015_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000015_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000015_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000015_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000015_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000015_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000015_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000015_bnd.png,17,17,17,17,17,17,17,4023,4023,4025,2367,2367,648764,648764
dm_000016,16,sd__can__p004__loss_large__p00_generic__s2026__59cd822dac,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000016_der.png,dm_000016_rer.png,dm_000016_sig.png,dm_000016_msi.png,dm_000016_bsi.png,dm_000016_msk.png,dm_000016_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000016_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000016_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000016_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000016_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000016_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000016_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000016_bnd.png,17,17,17,17,17,17,17,125963,146018,123408,122196,19080,607297,607405
dm_000017,17,sd__can__p004__loss_large__p01_style_period__s2026__ea7b25ac5a,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000017_der.png,dm_000017_rer.png,dm_000017_sig.png,dm_000017_msi.png,dm_000017_bsi.png,dm_000017_msk.png,dm_000017_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000017_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000017_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000017_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000017_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000017_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000017_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000017_bnd.png,17,17,17,17,17,17,17,125963,145727,122551,121379,19116,607297,607405
dm_000018,18,sd__can__p004__loss_large__p02_artist__s2026__c73c23c161,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000018_der.png,dm_000018_rer.png,dm_000018_sig.png,dm_000018_msi.png,dm_000018_bsi.png,dm_000018_msk.png,dm_000018_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000018_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000018_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000018_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000018_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000018_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000018_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000018_bnd.png,17,17,17,17,17,17,17,125963,143068,119950,118707,18810,607297,607405
dm_000019,19,sd__can__p004__loss_large__p03_artist_style_p__s2026__b0cf9a78ca,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000019_der.png,dm_000019_rer.png,dm_000019_sig.png,dm_000019_msi.png,dm_000019_bsi.png,dm_000019_msk.png,dm_000019_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000019_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000019_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000019_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000019_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000019_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000019_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000019_bnd.png,17,17,17,17,17,17,17,125963,145292,121511,120425,18991,607297,607405
dm_000020,20,sd__can__p004__loss_large__p04_full_context__s2026__a29f15defc,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000020_der.png,dm_000020_rer.png,dm_000020_sig.png,dm_000020_msi.png,dm_000020_bsi.png,dm_000020_msk.png,dm_000020_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000020_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000020_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000020_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000020_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000020_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000020_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000020_bnd.png,17,17,17,17,17,17,17,125963,146422,130497,129124,19080,607297,607405
dm_000021,21,sd__can__p004__loss_small__p00_generic__s2026__d9f18735f1,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000021_der.png,dm_000021_rer.png,dm_000021_sig.png,dm_000021_msi.png,dm_000021_bsi.png,dm_000021_msk.png,dm_000021_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000021_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000021_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000021_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000021_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000021_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000021_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000021_bnd.png,17,17,17,17,17,17,17,51302,52847,49698,48642,24314,684523,686167
dm_000022,22,sd__can__p004__loss_small__p01_style_period__s2026__6875d753fa,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000022_der.png,dm_000022_rer.png,dm_000022_sig.png,dm_000022_msi.png,dm_000022_bsi.png,dm_000022_msk.png,dm_000022_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000022_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000022_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000022_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000022_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000022_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000022_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000022_bnd.png,17,17,17,17,17,17,17,51302,52503,49568,48505,24325,684523,686167
dm_000023,23,sd__can__p004__loss_small__p02_artist__s2026__b447ea1ec9,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000023_der.png,dm_000023_rer.png,dm_000023_sig.png,dm_000023_msi.png,dm_000023_bsi.png,dm_000023_msk.png,dm_000023_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000023_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000023_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000023_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000023_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000023_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000023_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000023_bnd.png,17,17,17,17,17,17,17,51302,52168,48815,47791,24190,684523,686167
dm_000024,24,sd__can__p004__loss_small__p03_artist_style_p__s2026__244a7ff7e9,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000024_der.png,dm_000024_rer.png,dm_000024_sig.png,dm_000024_msi.png,dm_000024_bsi.png,dm_000024_msk.png,dm_000024_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000024_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000024_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000024_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000024_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000024_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000024_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000024_bnd.png,17,17,17,17,17,17,17,51302,52548,49104,48137,24321,684523,686167
dm_000025,25,sd__can__p004__loss_small__p04_full_context__s2026__35477c304b,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000025_der.png,dm_000025_rer.png,dm_000025_sig.png,dm_000025_msi.png,dm_000025_bsi.png,dm_000025_msk.png,dm_000025_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000025_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000025_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000025_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000025_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000025_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000025_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000025_bnd.png,17,17,17,17,17,17,17,51302,52530,49252,48226,24262,684523,686167
dm_000026,26,sd__can__p004__mixed_damage__p00_generic__s2026__e33aab3ce5,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000026_der.png,dm_000026_rer.png,dm_000026_sig.png,dm_000026_msi.png,dm_000026_bsi.png,dm_000026_msk.png,dm_000026_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000026_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000026_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000026_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000026_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000026_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000026_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000026_bnd.png,17,17,17,17,17,17,17,104921,113617,104019,103485,51953,655353,656194
dm_000027,27,sd__can__p004__mixed_damage__p01_style_period__s2026__7a2827e1b4,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000027_der.png,dm_000027_rer.png,dm_000027_sig.png,dm_000027_msi.png,dm_000027_bsi.png,dm_000027_msk.png,dm_000027_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000027_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000027_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000027_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000027_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000027_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000027_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000027_bnd.png,17,17,17,17,17,17,17,104921,113880,104995,104425,52049,655353,656194
dm_000028,28,sd__can__p004__mixed_damage__p02_artist__s2026__149f0c96ae,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000028_der.png,dm_000028_rer.png,dm_000028_sig.png,dm_000028_msi.png,dm_000028_bsi.png,dm_000028_msk.png,dm_000028_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000028_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000028_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000028_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000028_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000028_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000028_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000028_bnd.png,17,17,17,17,17,17,17,104921,113772,104454,103901,52303,655353,656194
dm_000029,29,sd__can__p004__mixed_damage__p03_artist_style_p__s2026__f8f4190dd2,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000029_der.png,dm_000029_rer.png,dm_000029_sig.png,dm_000029_msi.png,dm_000029_bsi.png,dm_000029_msk.png,dm_000029_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000029_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000029_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000029_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000029_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000029_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000029_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000029_bnd.png,17,17,17,17,17,17,17,104921,114065,104726,104123,52336,655353,656194
dm_000030,30,sd__can__p004__mixed_damage__p04_full_context__s2026__bed96fd11b,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000030_der.png,dm_000030_rer.png,dm_000030_sig.png,dm_000030_msi.png,dm_000030_bsi.png,dm_000030_msk.png,dm_000030_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000030_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000030_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000030_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000030_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000030_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000030_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000030_bnd.png,17,17,17,17,17,17,17,104921,113478,104212,103710,52015,655353,656194
dm_000031,31,sd__can__p004__scratch_thin__p00_generic__s2026__fa004af076,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000031_der.png,dm_000031_rer.png,dm_000031_sig.png,dm_000031_msi.png,dm_000031_bsi.png,dm_000031_msk.png,dm_000031_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000031_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000031_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000031_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000031_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000031_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000031_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000031_bnd.png,17,17,17,17,17,17,17,24030,31160,30652,30318,34447,718472,719749
dm_000032,32,sd__can__p004__scratch_thin__p01_style_period__s2026__92c7a85cfb,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000032_der.png,dm_000032_rer.png,dm_000032_sig.png,dm_000032_msi.png,dm_000032_bsi.png,dm_000032_msk.png,dm_000032_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000032_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000032_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000032_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000032_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000032_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000032_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000032_bnd.png,17,17,17,17,17,17,17,24030,31043,30531,30302,34280,718472,719749
dm_000033,33,sd__can__p004__scratch_thin__p02_artist__s2026__40a4c8b445,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000033_der.png,dm_000033_rer.png,dm_000033_sig.png,dm_000033_msi.png,dm_000033_bsi.png,dm_000033_msk.png,dm_000033_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000033_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000033_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000033_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000033_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000033_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000033_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000033_bnd.png,17,17,17,17,17,17,17,24030,31349,30600,30330,34317,718472,719749
dm_000034,34,sd__can__p004__scratch_thin__p03_artist_style_p__s2026__550bf0f24c,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000034_der.png,dm_000034_rer.png,dm_000034_sig.png,dm_000034_msi.png,dm_000034_bsi.png,dm_000034_msk.png,dm_000034_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000034_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000034_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000034_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000034_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000034_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000034_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000034_bnd.png,17,17,17,17,17,17,17,24030,31582,30896,30641,34673,718472,719749
dm_000035,35,sd__can__p004__scratch_thin__p04_full_context__s2026__ef6b20c224,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000035_der.png,dm_000035_rer.png,dm_000035_sig.png,dm_000035_msi.png,dm_000035_bsi.png,dm_000035_msk.png,dm_000035_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000035_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000035_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000035_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000035_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000035_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000035_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000035_bnd.png,17,17,17,17,17,17,17,24030,30968,30379,30141,34133,718472,719749
